#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.23763     1.23763           0
           2     1.15552     1.19657   0.0290294
           3     1.13662     1.17659   0.0253145
           4     1.11077     1.16013   0.0237389
           5     1.10927     1.14996    0.021058
           6     1.12506     1.14581   0.0179527
           7     1.13807      1.1447   0.0154221
           8     1.14065      1.1442   0.0135026
           9     1.12937     1.14255   0.0121025
          10     1.11492     1.13979   0.0112033
          11     1.15468     1.14114   0.0102663
          12     1.12615     1.13989  0.00948646
          13     1.08543      1.1357  0.00963738
          14     1.10092     1.13322  0.00926371
          15     1.09575     1.13072  0.00897664
          16     1.14563     1.13165  0.00846386
          17     1.16254     1.13347  0.00815869
          18     1.10111     1.13167  0.00790098
          19     1.11412     1.13075  0.00753898
          20     1.15558     1.13199  0.00726354
          21     1.15578     1.13312  0.00700543
          22     1.14392     1.13361  0.00670416
          23     1.16183     1.13484    0.006524
          24     1.16072     1.13592  0.00634067
          25     1.13055      1.1357  0.00609068
          26     1.12191     1.13517  0.00587947
          27     1.13175     1.13505  0.00566308
          28     1.14589     1.13543  0.00547405
          29     1.13454      1.1354  0.00528538
          30     1.13076     1.13525  0.00511147
          31     1.12413     1.13489  0.00495914
          32     1.14712     1.13527  0.00481888
          33     1.10392     1.13432  0.00476556
          34     1.15479     1.13492  0.00466327
          35     1.13119     1.13482  0.00453126
          36     1.12017     1.13441  0.00442362
          37     1.14536     1.13471  0.00431394
          38      1.1347     1.13471  0.00420042
          39      1.1207     1.13435  0.00410804
          40     1.10713     1.13367   0.0040613
          41     1.12499     1.13345  0.00396775
          42     1.13967      1.1336  0.00387604
          43      1.1276     1.13346  0.00378842
          44     1.12119     1.13318  0.00371257
          45     1.10683      1.1326  0.00367596
          46     1.14447     1.13286   0.0036051
          47     1.13662     1.13294  0.00352928
          48     1.14519     1.13319  0.00346498
          49     1.12725     1.13307  0.00339639
          50      1.1136     1.13268  0.00335072
          51     1.12044     1.13244  0.00329361
          52     1.13226     1.13244  0.00323027
          53     1.15621     1.13289  0.00320031
          54      1.1679     1.13353  0.00320605
          55     1.14817      1.1338  0.00315878
          56      1.1302     1.13374  0.00310303
          57     1.14387     1.13391  0.00305367
          58     1.12895     1.13383  0.00300223
          59     1.15533     1.13419  0.00297338
          60     1.16187     1.13465  0.00295938
          61     1.10957     1.13424  0.00293929
          62     1.11301      1.1339  0.00291177
          63     1.12173     1.13371  0.00287195
          64     1.10321     1.13323  0.00286633
          65     1.11428     1.13294  0.00283703
          66     1.13582     1.13298  0.00279438
          67     1.13066     1.13295  0.00275289
          68     1.10318     1.13251    0.002747
          69     1.13602     1.13256  0.00270766
          70     1.11888     1.13237  0.00267602
          71     1.13062     1.13234  0.00263844
          72     1.12804     1.13228  0.00260247
          73     1.16919     1.13279  0.00261546
          74     1.17116     1.13331  0.00263103
          75      1.1246     1.13319  0.00259851
          76     1.12291     1.13305  0.00256783
          77     1.16075     1.13341  0.00255956
          78     1.18636     1.13409  0.00261522
          79     1.14683     1.13425  0.00258708
          80     1.14928     1.13444  0.00256154
          81     1.16374      1.1348  0.00255533
          82     1.12641      1.1347  0.00252622
          83     1.13558     1.13471   0.0024958
          84     1.13148     1.13467  0.00246639
          85     1.15171     1.13487   0.0024455
          86     1.12585     1.13477  0.00241932
          87     1.13086     1.13472  0.00239193
          88     1.15904       1.135  0.00238066
          89     1.15195     1.13519  0.00236151
          90     1.15573     1.13542  0.00234628
          91     1.10648      1.1351  0.00234194
          92     1.15737     1.13534  0.00232896
          93     1.12911     1.13528  0.00230489
          94     1.15821     1.13552  0.00229324
          95     1.09313     1.13507  0.00231211
          96      1.1039     1.13475  0.00231072
          97     1.13324     1.13473  0.00228695
          98     1.11554     1.13454  0.00227198
          99     1.12807     1.13447  0.00224997
         100     1.15784     1.13471  0.00223957
         101     1.12883     1.13465  0.00221816
         102     1.09546     1.13426  0.00222943
         103     1.14949     1.13441  0.00221268
         104     1.16825     1.13474   0.0022152
         105     1.15753     1.13495  0.00220471
         106     1.15483     1.13514  0.00219187
         107     1.13438     1.13513   0.0021714
         108     1.13134      1.1351  0.00215158
         109     1.13618     1.13511  0.00213186
         110     1.10759     1.13486  0.00212711
         111      1.1342     1.13485  0.00210796
         112     1.12224     1.13474  0.00209214
         113     1.12939     1.13469  0.00207416
         114     1.15432     1.13486   0.0020631
         115     1.13978     1.13491   0.0020456
         116     1.12528     1.13482  0.00202965
         117     1.14655     1.13492  0.00201478
         118     1.12731     1.13486  0.00199874
         119     1.13198     1.13484  0.00198209
         120     1.16347     1.13507  0.00197988
         121     1.12748     1.13501  0.00196452
         122     1.13941     1.13505  0.00194874
         123     1.12357     1.13495  0.00193513
         124     1.16796     1.13522  0.00193775
         125     1.14863     1.13533  0.00192521
         126     1.14646     1.13542  0.00191196
         127     1.16621     1.13566  0.00191222
         128     1.15683     1.13582  0.00190442
         129     1.10122     1.13556  0.00190845
         130     1.13978     1.13559  0.00189405
         131     1.17162     1.13586  0.00189946
         132     1.13952     1.13589  0.00188527
         133     1.12705     1.13582  0.00187227
         134     1.11601     1.13568  0.00186413
         135     1.13191     1.13565  0.00185053
         136     1.11044     1.13546  0.00184618
         137     1.15626     1.13562  0.00183893
         138     1.13255     1.13559  0.00182574
         139     1.15111      1.1357  0.00181601
         140     1.11051     1.13552  0.00181193
         141     1.13398     1.13551  0.00179912
         142     1.12511     1.13544  0.00178794
         143     1.13728     1.13545  0.00177548
         144      1.1597     1.13562  0.00177112
         145     1.13706     1.13563  0.00175893
         146     1.12342     1.13555  0.00174887
         147     1.11855     1.13543  0.00174079
         148     1.09847     1.13518  0.00174686
         149     1.15511     1.13532  0.00174025
         150     1.15804     1.13547  0.00173523
         151     1.13728     1.13548  0.00172378
         152     1.14783     1.13556  0.00171435
         153     1.14315     1.13561  0.00170386
         154     1.11532     1.13548  0.00169788
         155     1.15996     1.13564  0.00169426
         156      1.1352     1.13563   0.0016834
         157     1.13563     1.13563  0.00167268
         158     1.12777     1.13558  0.00166283
         159     1.13477     1.13558  0.00165238
         160     1.11294     1.13544   0.0016481
         161      1.1472     1.13551  0.00163948
         162     1.14379     1.13556  0.00163016
         163     1.11746     1.13545  0.00162393
         164     1.15833     1.13559  0.00162001
         165      1.1133     1.13546  0.00161582
         166     1.14099     1.13549  0.00160643
         167      1.1056     1.13531  0.00160675
         168     1.11985     1.13522  0.00159982
         169     1.15793     1.13535  0.00159598
         170     1.10028     1.13515  0.00159987
         171     1.14045     1.13518  0.00159081
         172     1.10419       1.135  0.00159173
         173     1.12882     1.13496  0.00158293
         174     1.14293     1.13501   0.0015745
         175     1.11884     1.13491  0.00156821
         176     1.12443     1.13485  0.00156043
         177     1.09431     1.13463  0.00156833
         178     1.13303     1.13462  0.00155955
         179     1.14886      1.1347  0.00155287
         180     1.12419     1.13464  0.00154533
         181     1.14334     1.13469  0.00153754
         182     1.11938      1.1346  0.00153139
         183     1.12102     1.13453  0.00152482
         184     1.12613     1.13448  0.00151722
         185     1.12213     1.13442  0.00151049
         186     1.10948     1.13428   0.0015083
         187     1.15331     1.13438  0.00150367
         188     1.14018     1.13441  0.00149599
         189     1.13694     1.13443  0.00148813
         190      1.1152     1.13433  0.00148373
         191     1.15801     1.13445  0.00148114
         192     1.11776     1.13436  0.00147597
         193     1.12032     1.13429  0.00147012
         194     1.15224     1.13438  0.00146545
         195     1.10537     1.13423  0.00146547
         196     1.14812     1.13431   0.0014597
         197     1.15683     1.13442  0.00145677
         198     1.14885     1.13449  0.00145123
         199     1.11451     1.13439  0.00144741
         200     1.18279     1.13463  0.00146026
         201     1.14284     1.13467  0.00145357
         202     1.13458     1.13467  0.00144637
         203     1.12143     1.13461  0.00144072
         204     1.12369     1.13456  0.00143465
         205     1.10458     1.13441  0.00143508
         206     1.14835     1.13448  0.00142971
         207     1.13043     1.13446  0.00142294
         208     1.13929     1.13448  0.00141629
         209     1.15693     1.13459  0.00141358
         210     1.11022     1.13447  0.00141161
         211      1.1337     1.13447  0.00140492
         212     1.16364     1.13461  0.00140502
         213     1.17195     1.13478  0.00140932
         214     1.14027     1.13481  0.00140297
         215     1.10832     1.13468  0.00140184
         216     1.11973     1.13461  0.00139705
         217     1.12457     1.13457  0.00139138
         218     1.15113     1.13464  0.00138707
         219     1.13008     1.13462   0.0013809
         220     1.13774     1.13464  0.00137469
         221     1.11309     1.13454  0.00137192
         222        1.12     1.13447  0.00136731
         223     1.14757     1.13453  0.00136244
         224     1.11475     1.13444  0.00135922
         225     1.15516     1.13454  0.00135629
         226     1.14142     1.13457  0.00135063
         227     1.17172     1.13473  0.00135456
         228      1.1554     1.13482  0.00135165
         229     1.13474     1.13482  0.00134574
         230     1.13871     1.13484     0.00134
         231     1.14464     1.13488  0.00133487
         232     1.13835      1.1349   0.0013292
         233     1.12534     1.13485  0.00132413
         234     1.13547     1.13486  0.00131847
         235      1.1411     1.13488  0.00131313
         236     1.12995     1.13486  0.00130773
         237     1.12116     1.13481  0.00130349
         238     1.11963     1.13474  0.00129957
         239     1.11057     1.13464  0.00129806
         240       1.144     1.13468  0.00129324
         241     1.12263     1.13463  0.00128884
         242     1.16072     1.13474  0.00128801
         243     1.13008     1.13472  0.00128286
         244     1.14017     1.13474  0.00127779
         245      1.1344     1.13474  0.00127258
         246     1.11363     1.13465  0.00127029
         247     1.14964     1.13471   0.0012666
         248      1.1577     1.13481  0.00126488
         249     1.13477     1.13481   0.0012598
         250     1.07893     1.13458  0.00127443
         251     1.12549     1.13455  0.00126987
         252     1.17416      1.1347  0.00127452
         253     1.14346     1.13474  0.00126996
         254     1.12868     1.13471  0.00126518
         255     1.13912     1.13473  0.00126034
         256     1.13725     1.13474  0.00125545
         257     1.12768     1.13471  0.00125087
         258     1.11776     1.13465  0.00124775
         259     1.15672     1.13473  0.00124583
         260     1.14077     1.13476  0.00124126
         261     1.11322     1.13467  0.00123924
         262     1.12263     1.13463  0.00123537
         263     1.11319     1.13455  0.00123336
         264     1.13003     1.13453   0.0012288
         265     1.10847     1.13443  0.00122809
         266     1.14425     1.13447  0.00122403
         267     1.14678     1.13451  0.00122032
         268     1.11754     1.13445  0.00121741
         269     1.17622     1.13461  0.00122274
         270      1.1217     1.13456  0.00121914
         271      1.1361     1.13456  0.00121466
         272     1.15265     1.13463  0.00121201
         273     1.08672     1.13446  0.00122021
         274      1.0949     1.13431  0.00122427
         275     1.13061      1.1343  0.00121989
         276     1.11669     1.13423  0.00121714
         277     1.11252     1.13416  0.00121527
         278     1.14138     1.13418  0.00121117
         279     1.14772     1.13423   0.0012078
         280     1.13919     1.13425  0.00120362
         281     1.14323     1.13428  0.00119976
         282     1.12951     1.13426  0.00119563
         283     1.11615      1.1342  0.00119311
         284     1.15088     1.13426  0.00119036
         285     1.14211     1.13428   0.0011865
         286     1.14926     1.13434  0.00118351
         287     1.15317      1.1344   0.0011812
         288     1.11209     1.13433  0.00117964
         289     1.13143     1.13432   0.0011756
         290     1.15273     1.13438  0.00117326
         291      1.1339     1.13438  0.00116923
         292      1.1642     1.13448  0.00116967
         293     1.12931     1.13446  0.00116582
         294     1.17136     1.13459  0.00116859
         295     1.13353     1.13458  0.00116463
         296     1.10231     1.13447  0.00116579
         297     1.14864     1.13452  0.00116284
         298     1.15157     1.13458  0.00116034
         299     1.13721     1.13459   0.0011565
         300     1.10661     1.13449  0.00115639
         301     1.12981     1.13448  0.00115266
         302     1.15681     1.13455  0.00115121
         303     1.11501     1.13449  0.00114922
         304     1.14033     1.13451   0.0011456
         305     1.14293     1.13454  0.00114217
         306     1.10312     1.13443  0.00114305
         307     1.13435     1.13443  0.00113932
         308     1.14742     1.13447   0.0011364
         309     1.14555     1.13451  0.00113329
         310     1.16013     1.13459  0.00113264
         311      1.0942     1.13446  0.00113642
         312     1.11818     1.13441  0.00113398
         313      1.1327     1.13441  0.00113037
         314     1.13736     1.13442  0.00112681
         315     1.13101      1.1344  0.00112328
         316     1.12858     1.13439  0.00111988
         317     1.12851     1.13437   0.0011165
         318     1.14337      1.1344  0.00111335
         319     1.15568     1.13446  0.00111186
         320     1.13076     1.13445  0.00110844
         321     1.13973     1.13447  0.00110511
         322     1.15011     1.13452  0.00110275
         323     1.15151     1.13457  0.00110059
         324     1.13836     1.13458  0.00109725
         325     1.14554     1.13461  0.00109439
         326     1.11704     1.13456  0.00109236
         327      1.1519     1.13461  0.00109031
         328     1.14073     1.13463  0.00108714
         329     1.15382     1.13469   0.0010854
         330     1.13155     1.13468  0.00108215
         331     1.12682     1.13466  0.00107915
         332     1.14474     1.13469  0.00107632
         333     1.12025     1.13464  0.00107396
         334     1.14083     1.13466  0.00107091
         335     1.11584     1.13461  0.00106918
         336     1.14583     1.13464  0.00106652
         337     1.11719     1.13459  0.00106461
         338     1.14872     1.13463  0.00106229
         339     1.13403     1.13463  0.00105915
         340     1.16523     1.13472  0.00105986
         341     1.15579     1.13478  0.00105855
         342     1.13149     1.13477   0.0010555
         343     1.13851     1.13478  0.00105248
         344     1.14877     1.13482   0.0010502
         345     1.13306     1.13482  0.00104717
         346     1.12331     1.13478  0.00104467
         347     1.13348     1.13478  0.00104167
         348      1.1074      1.1347  0.00104164
         349     1.14576     1.13473  0.00103914
