TEMP:         EN_AVE:          ERROR: 
0.384234      -0.0113771      0.00159113
0.383466       -0.238092     0.000716324
0.382699       -0.114193      0.00126791
0.381933       -0.159198      0.00119907
0.38117       -0.223699     0.000874436
0.380407       -0.416937     0.000407782
0.379646      -0.0972064     0.000900587
0.378887      -0.0210116      0.00107902
0.378129       -0.441587     0.000231158
0.377373       0.0124027     0.000551129
0.376618      -0.0917103     0.000681108
0.375865       -0.153204     0.000777081
0.375113        0.121797      0.00130136
0.374363       -0.101524     0.000416149
0.373614       -0.338262     0.000368673
0.372867        -0.33472     0.000299083
0.372121       -0.329361     0.000628925
0.371377         -0.2382      0.00039459
0.370634       0.0622709     0.000959503
0.369893        0.940327       0.0018932
0.369153         1.48971      0.00231689
0.368415        0.255273      0.00115408
0.367678      -0.0150498     0.000482157
0.366943       -0.408609     0.000286434
0.366209      -0.0749477      0.00137191
0.365477        -0.25852     0.000595016
0.364746       -0.403664     0.000259705
0.364016       -0.399678     0.000250965
0.363288       -0.267528     0.000592697
0.362562      -0.0805695      0.00077041
0.361836       -0.390129     0.000433665
0.361113       -0.283793     0.000580472
0.360391        0.283552      0.00247667
0.35967       -0.206629     0.000576564
0.35895       -0.227988     0.000606944
0.358232     -0.00973143      0.00172048
0.357516       -0.144539      0.00123675
0.356801         0.21733      0.00228995
0.356087       -0.160965      0.00113497
0.355375        -0.25002     0.000578725
0.354664       -0.193558     0.000653697
0.353955       -0.130535     0.000606016
0.353247       -0.238525     0.000890443
0.352541       -0.244003     0.000575893
0.351836       -0.264948     0.000703759
0.351132       -0.347258     0.000360367
0.35043       -0.308355     0.000510181
0.349729       -0.413501     0.000309004
0.349029       -0.340479     0.000520458
0.348331       -0.255295     0.000706884
0.347635       -0.250704     0.000552516
0.346939       -0.179572     0.000601476
0.346246        0.150621     0.000780881
0.345553        0.759076      0.00116271
0.344862        0.372737      0.00088106
0.344172       -0.217842     0.000601316
0.343484       -0.275859     0.000561573
0.342797       -0.246462     0.000828128
0.342111       -0.207946      0.00104543
0.341427       -0.186787     0.000939236
0.340744       -0.375984     0.000326829
0.340063       -0.349263     0.000530297
0.339383       -0.416636     0.000293547
0.338704       -0.224253     0.000667814
0.338026       -0.368308     0.000320178
0.33735       -0.282099     0.000375593
0.336676       -0.118283     0.000613121
0.336002       -0.378437     0.000359615
0.33533       -0.425683     0.000289249
0.33466       -0.324724     0.000382361
0.33399       -0.072323     0.000534012
0.333322       -0.334788     0.000340608
0.332656      -0.0596829     0.000634349
0.33199       -0.210909     0.000506153
0.331326       -0.190538     0.000752876
0.330664      -0.0593173     0.000651266
0.330002       -0.225865     0.000657853
0.329342       -0.397359     0.000233704
0.328684        -0.39758     0.000369546
0.328026       -0.109313      0.00135485
0.32737       -0.132267      0.00126286
0.326716       -0.096507      0.00127032
0.326062       -0.136603       0.0011372
0.32541        0.108798      0.00197106
0.324759       -0.155076      0.00123601
0.32411       -0.210941      0.00107338
0.323461       -0.162599      0.00109226
0.322815       0.0581127      0.00195421
0.322169        0.382091      0.00257257
0.321525       -0.148119      0.00110561
0.320882       -0.251463     0.000647672
0.32024       -0.174701      0.00105362
0.319599       -0.245976     0.000732271
0.31896       -0.247031     0.000601566
0.318322       -0.121115       0.0013487
0.317686       0.0378905      0.00176137
0.31705       -0.262107     0.000713594
0.316416       -0.210984      0.00105312
0.315783        -0.22237     0.000864606
0.315152       -0.207166     0.000887671
0.314521       -0.247722     0.000722384
0.313892       -0.250253     0.000790465
0.313265        0.190433      0.00216606
0.312638       -0.102626      0.00137225
0.312013       -0.226207     0.000821092
0.311389      -0.0206559      0.00159265
0.310766     -0.00498569      0.00174592
0.310144        0.472198      0.00309443
0.309524         0.36555      0.00259918
0.308905       -0.106828      0.00143662
0.308287       -0.244106     0.000722356
0.307671       -0.251299     0.000665547
0.307055          0.3371      0.00245372
0.306441      -0.0761899      0.00150312
0.305828        0.387256      0.00287648
0.305217        0.306207      0.00250563
0.304606        0.577525      0.00383404
0.303997      -0.0430417      0.00144666
0.303389       -0.248954     0.000594228
0.302782       -0.232858     0.000518685
0.302177       -0.243464      0.00072399
0.301572       -0.249123     0.000711078
0.300969        -0.24703     0.000663132
0.300367       -0.251713     0.000661903
0.299767       -0.206458     0.000914682
0.299167        -0.27285     0.000537333
0.298569       -0.194404     0.000514641
0.297972       -0.126376     0.000680357
0.297376       0.0314683      0.00073391
0.296781       -0.253001     0.000631219
0.296187       -0.321952     0.000531564
0.295595       -0.288321     0.000654797
0.295004        -0.20657      0.00104064
0.294414       -0.242017     0.000756793
0.293825       -0.238522     0.000907484
0.293237        0.369484      0.00212745
0.292651       -0.344162     0.000558941
0.292065       -0.380284     0.000384629
0.291481        0.358909      0.00102452
0.290898       0.0572536     0.000633962
0.290317        0.102723     0.000706612
0.289736        0.115135     0.000857864
0.289156       -0.340391     0.000422919
0.288578       -0.318636     0.000623696
0.288001       -0.225579     0.000586224
0.287425       -0.360726     0.000567359
0.28685      -0.0363394      0.00117196
0.286276       -0.371023     0.000427301
0.285704      -0.0307567     0.000980356
0.285132       -0.420606      0.00032588
0.284562       -0.173462     0.000839442
0.283993       -0.372459     0.000417708
0.283425       -0.292577     0.000632113
0.282858       -0.272829     0.000419278
0.282293       -0.373168     0.000301529
0.281728       -0.279973     0.000716649
0.281164       -0.207919     0.000526557
0.280602       -0.213388     0.000581743
0.280041       -0.231245     0.000591348
0.279481       -0.275677      0.00070924
0.278922       -0.125185      0.00144569
0.278364        -0.23464     0.000852991
0.277807       -0.167401      0.00133776
0.277252      -0.0221997      0.00159561
0.276697      -0.0169239      0.00172347
0.276144       -0.130058      0.00127156
0.275592       -0.100276      0.00132684
0.27504      -0.0306971      0.00150498
0.27449       -0.107542      0.00122787
0.273941       -0.245266     0.000658707
0.273393       -0.125091      0.00128154
0.272847       -0.236403      0.00078663
0.272301       -0.360438     0.000444879
0.271756        -0.24642      0.00050928
0.271213       -0.285293     0.000565406
0.27067       -0.252836     0.000656681
0.270129       -0.270748     0.000572249
0.269589       -0.101186     0.000678354
0.26905       -0.402588     0.000304076
0.268512       -0.403953     0.000355241
0.267974       -0.340272     0.000347823
0.267439       -0.377021     0.000347636
0.266904       -0.249491     0.000438797
0.26637       -0.260445     0.000430694
0.265837       -0.430662     0.000275647
0.265305       -0.371821     0.000437852
0.264775      -0.0341178     0.000675582
0.264245       -0.262815     0.000651142
0.263717         -0.2539     0.000779531
0.263189       -0.246015     0.000783578
0.262663       -0.235015     0.000652066
0.262138       -0.249418     0.000581083
0.261613       -0.248946     0.000662668
0.26109       -0.245057     0.000587848
0.260568       -0.121787      0.00129738
0.260047        0.343711      0.00264052
0.259527       0.0116735      0.00162978
0.259008        -0.13843       0.0011634
0.25849      -0.0861982      0.00138295
0.257973       -0.249127     0.000657665
0.257457       0.0449884      0.00172301
0.256942       -0.112866      0.00127162
0.256428        -0.15284      0.00111757
0.255915       -0.251473     0.000662452
0.255403       -0.222761     0.000783575
0.254892        0.441305       0.0024283
0.254383       -0.161676      0.00105973
0.253874       -0.144216      0.00123481
0.253366       -0.111574      0.00130511
0.252859       -0.167719      0.00111397
0.252354        0.039562      0.00174768
0.251849       0.0276566      0.00181156
0.251345       -0.250073     0.000697909
0.250843       -0.134082      0.00128842
0.250341       -0.215401     0.000916834
0.24984         -0.1197      0.00136571
0.249341       -0.238363      0.00055238
0.248842     -0.00140391     0.000638535
0.248344       -0.249417     0.000625489
0.247848       -0.204676      0.00088206
0.247352       -0.250105     0.000706382
0.246857       -0.249153     0.000651365
0.246363       -0.245791     0.000615666
0.245871       -0.212015      0.00103071
0.245379       -0.251472        0.000555
0.244888       -0.149021       0.0012331
0.244398       -0.147559      0.00139479
0.24391       -0.148298       0.0012505
0.243422      -0.0944848      0.00161874
0.242935       -0.223172     0.000569964
0.242449       -0.235581     0.000719633
0.241964        -0.15256     0.000935237
0.24148       -0.207167      0.00105793
0.240997       -0.221083     0.000930014
0.240515        -0.25811     0.000702567
0.240034       -0.236889     0.000579353
0.239554       -0.256182     0.000597093
0.239075       -0.250955     0.000710956
0.238597       -0.245528     0.000712701
0.23812       -0.242855     0.000623138
0.237643       -0.228771     0.000843614
0.237168      -0.0737529      0.00148519
0.236694      -0.0927618      0.00139893
0.23622        0.167906      0.00238046
0.235748       -0.285374     0.000519001
0.235277       -0.283935     0.000710969
0.234806       -0.294458     0.000521538
0.234336       -0.264024     0.000536858
0.233868       -0.315696     0.000375054
0.2334        -0.44065     0.000256103
0.232933       -0.234916     0.000506818
0.232467       -0.422629     0.000344975
0.232002       -0.384886      0.00043096
0.231538        -0.31429     0.000458052
0.231075       -0.233649     0.000793079
0.230613       -0.140293     0.000496418
0.230152       -0.301223     0.000449539
0.229692       -0.152778     0.000673989
0.229232       -0.144936     0.000667234
0.228774      -0.0289897     0.000672827
0.228316       -0.108726     0.000746289
0.22786       -0.253046     0.000672238
0.227404         -0.3063     0.000770598
0.226949       0.0962692      0.00154437
0.226495       -0.338504     0.000541138
0.226042       -0.151378     0.000867637
0.22559       -0.360361      0.00056963
0.225139       -0.333518     0.000621673
0.224689       -0.357916     0.000421111
0.224239       -0.185102     0.000563983
0.223791        -0.21288     0.000563058
0.223343       -0.212846     0.000675111
0.222896       -0.221124     0.000551197
0.222451       -0.314218     0.000697539
0.222006        -0.37383     0.000508943
0.221562       -0.327781      0.00042461
0.221119       -0.387977     0.000280762
0.220676       -0.315305     0.000310959
0.220235       0.0293115      0.00104037
0.219795      -0.0639724     0.000615414
0.219355       -0.353253     0.000479879
0.218916       -0.429256     0.000265476
0.218478       -0.415069     0.000264506
0.218042        -0.29208      0.00078573
0.217605         -0.3063     0.000698061
0.21717       -0.313046      0.00061734
0.216736       -0.121273     0.000656639
0.216302       -0.206542     0.000576688
0.21587       -0.378322     0.000326166
0.215438       -0.399628     0.000260989
0.215007       -0.194569     0.000816079
0.214577       -0.430106     0.000276514
0.214148        -0.43366     0.000212296
0.21372       -0.430934     0.000303824
0.213292        0.187695      0.00109979
0.212866       -0.288332      0.00046393
0.21244       -0.297608     0.000730281
0.212015       -0.112029      0.00114482
0.211591        -0.25929     0.000754435
0.211168       -0.224262     0.000824964
0.210746      -0.0123148      0.00170313
0.210324        -0.25182     0.000681848
0.209903       -0.219334     0.000566802
0.209484       -0.134076      0.00064348
0.209065       -0.109865     0.000641704
0.208647       -0.217989     0.000549173
0.208229       -0.363773     0.000372529
0.207813       -0.317451     0.000427298
0.207397        -0.19814     0.000949966
0.206982        0.177577      0.00166925
0.206568       -0.272508     0.000769677
0.206155      -0.0895538      0.00130604
0.205743      -0.0706145      0.00131506
0.205331       -0.163596      0.00122325
0.204921       -0.149859      0.00112372
0.204511       0.0330113      0.00176563
0.204102       -0.253793     0.000620165
0.203694       -0.239769     0.000671193
0.203286       -0.251856     0.000724387
0.20288       -0.238708     0.000746718
0.202474       -0.213595      0.00089016
0.202069      -0.0254855      0.00164395
0.201665       -0.196912      0.00105726
0.201262       -0.171514      0.00107815
0.200859       -0.153378      0.00120494
0.200457       -0.236877     0.000802095
0.200056       -0.017335      0.00164474
0.199656       -0.219081     0.000908173
0.199257       -0.263667     0.000616427
0.198858       -0.126738      0.00142596
0.198461      -0.0661151      0.00148862
0.198064      -0.0365209      0.00144872
0.197668       -0.208977      0.00104626
0.197272       -0.261916     0.000641797
0.196878       -0.252775     0.000472186
0.196484         -0.2667     0.000523995
0.196091       -0.152999     0.000582551
0.195699       -0.264274     0.000560927
0.195308       -0.295486     0.000458119
0.194917        -0.32969      0.00061502
0.194527       -0.340406     0.000345335
0.194138       -0.424194     0.000280961
0.19375       -0.232203     0.000887711
0.193362       -0.424157     0.000260747
0.192976       -0.341879     0.000346434
0.19259       -0.396799     0.000390111
0.192204       -0.365165      0.00056514
0.19182       -0.279213     0.000834523
0.191436       -0.190999     0.000871402
0.191053       -0.169146      0.00112189
0.190671      -0.0880164      0.00105649
0.19029       -0.294624     0.000743031
0.189909       -0.251502     0.000824559
0.18953       0.0728557      0.00162962
0.189151      0.00047843      0.00141502
0.188772       -0.209911      0.00105458
0.188395       -0.228018      0.00084875
0.188018       -0.265161     0.000607927
0.187642       -0.270998     0.000499979
0.187267       -0.427857     0.000217906
0.186892       -0.377385     0.000295597
0.186518       -0.328022     0.000403222
0.186145       -0.132536     0.000604747
0.185773       -0.172479      0.00058895
0.185401      -0.0167882     0.000810465
0.185031       -0.182797     0.000652556
0.184661       -0.243168     0.000775696
0.184291       -0.249516     0.000801962
0.183923       -0.255424     0.000626483
0.183555       -0.236179     0.000561103
0.183188       -0.203724     0.000666602
0.182821       -0.236202     0.000597288
0.182456       -0.205626       0.0006139
0.182091        0.013878     0.000744852
0.181727      -0.0359125     0.000647569
0.181363       -0.313684       0.0004462
0.181       -0.331067     0.000459709
0.180638       -0.343316     0.000499602
0.180277       -0.247365       0.0005212
0.179917       -0.305003     0.000593457
0.179557       -0.289071     0.000712344
0.179198       -0.307568      0.00055012
0.178839       -0.234609     0.000976586
0.178482       -0.169325     0.000968449
0.178125       -0.184429      0.00121042
0.177768       -0.227728     0.000747712
0.177413       -0.241052     0.000858064
0.177058       -0.249295     0.000829134
0.176704       -0.261631     0.000709778
0.17635        -0.24398     0.000802496
0.175998       -0.277604     0.000507421
0.175646       -0.191559     0.000609445
0.175294       -0.207088     0.000523663
0.174944       -0.183969      0.00118761
0.174594       -0.345111     0.000434391
0.174245       -0.312859     0.000663586
0.173896       -0.333902     0.000441757
0.173549       -0.228172     0.000586377
0.173201       -0.114284     0.000732808
0.172855       -0.148563     0.000639909
0.172509       -0.181052     0.000664519
0.172164       -0.387546     0.000244724
0.17182       -0.396899     0.000223177
0.171476       -0.385375     0.000230299
0.171133       -0.427706     0.000286562
0.170791       -0.311115     0.000625801
0.17045       -0.395918     0.000255052
0.170109       -0.417351     0.000231418
0.169768         -0.3902     0.000475288
0.169429       -0.327708     0.000408101
0.16909        -0.32844     0.000579098
0.168752       -0.287862      0.00067265
0.168414        -0.29423     0.000582248
0.168077       -0.315642     0.000519854
0.167741       -0.284829     0.000585299
0.167406       -0.288106     0.000569256
0.167071       -0.317035     0.000484188
0.166737       -0.284913      0.00055087
0.166403       -0.143029     0.000706911
0.166071       -0.243105     0.000506841
0.165738       -0.255229     0.000528478
0.165407       -0.212597     0.000654144
0.165076       -0.200203     0.000691404
0.164746       -0.235132     0.000596354
0.164417       -0.249195      0.00056977
0.164088       -0.262871     0.000489912
0.16376        -0.24933     0.000645153
0.163432       -0.265865     0.000487507
0.163105       -0.264136     0.000596231
0.162779       -0.157619      0.00127807
0.162453       -0.254877     0.000698851
0.162128       -0.282729      0.00068189
0.161804       -0.265791     0.000483987
0.161481       -0.225776     0.000604953
0.161158       -0.220456     0.000608432
0.160835       -0.254361     0.000660602
0.160514       -0.253947     0.000688036
0.160193       -0.240086     0.000832816
0.159872         -0.2547     0.000645994
0.159553       -0.255251     0.000638886
0.159233       -0.288263       0.0006502
0.158915       -0.246857     0.000606276
0.158597       -0.257076     0.000853405
0.15828        -0.21073      0.00097333
0.157963        -0.25179     0.000673468
0.157647        -0.25399     0.000744089
0.157332       -0.245059     0.000827738
0.157017       -0.246399      0.00084104
0.156703       -0.199146      0.00107922
0.15639        -0.26137     0.000681912
0.156077        -0.26157     0.000585415
0.155765       -0.253781     0.000655439
0.155454       -0.254805     0.000598586
0.155143       -0.238391     0.000606622
0.154832       -0.271632     0.000601264
0.154523       -0.232747     0.000917531
0.154214       -0.157843      0.00122981
0.153905       -0.246781     0.000818705
0.153597       -0.259742     0.000591768
0.15329       -0.257475     0.000669192
0.152984       -0.188839     0.000877408
0.152678       -0.215475     0.000833015
0.152372       -0.163356      0.00126632
0.152068       -0.104661      0.00140743
0.151763       -0.156868      0.00122617
0.15146       -0.177134      0.00109457
0.151157       -0.173673      0.00109668
0.150855       -0.242542     0.000734289
0.150553       -0.194739     0.000966117
0.150252       -0.248178     0.000688536
0.149951       -0.236523     0.000618048
0.149651       -0.226607     0.000542458
0.149352       -0.248239     0.000670185
0.149053       -0.249995     0.000531465
0.148755       -0.236839     0.000811932
0.148458        -0.19398      0.00109707
0.148161        -0.23012     0.000796895
0.147865       -0.157486      0.00127564
0.147569       -0.162003      0.00116603
0.147274       -0.236404     0.000676633
0.146979       -0.248869     0.000608175
0.146685       -0.241603     0.000700666
0.146392       -0.245155     0.000708215
0.146099       -0.218527     0.000836909
0.145807       -0.239209     0.000763463
0.145515       -0.251328     0.000638206
0.145224       -0.246306     0.000764811
0.144934       -0.249542     0.000700058
0.144644       -0.249758     0.000654977
0.144355       -0.252442     0.000713527
0.144066       -0.143826      0.00112809
0.143778      -0.0808174      0.00141202
0.14349       -0.124311      0.00141585
0.143203     -0.00167273      0.00158042
0.142917       -0.169916      0.00110348
0.142631       -0.172672      0.00114239
0.142346       -0.250421     0.000620218
0.142061       -0.222016     0.000643391
0.141777       -0.247747     0.000612062
0.141493       -0.248047     0.000591223
0.14121       -0.238736     0.000543671
0.140928       -0.232668     0.000535899
0.140646       -0.248606     0.000616612
0.140365       -0.250425     0.000630166
0.140084        -0.26596      0.00061018
0.139804       -0.269193     0.000638912
0.139524        -0.26423     0.000667685
0.139245       -0.286607     0.000603039
0.138967        -0.26532      0.00069788
0.138689       -0.269737      0.00085364
0.138411        -0.37615     0.000428085
0.138135       -0.349095     0.000472336
0.137858       -0.329469     0.000378803
0.137583       -0.297893     0.000544697
0.137307       -0.397517      0.00033216
0.137033       -0.343074     0.000569835
0.136759       -0.320015     0.000646292
0.136485       -0.328312     0.000570657
0.136212       -0.438313     0.000245219
0.13594       -0.418426     0.000339857
0.135668       -0.242454     0.000534121
0.135397       -0.323298     0.000576913
0.135126       -0.362066     0.000429196
0.134856       -0.418342     0.000221973
0.134586       -0.409886     0.000278399
0.134317       -0.398719     0.000254369
0.134048       -0.344887     0.000378303
0.13378       -0.292183     0.000456698
0.133512        -0.24784     0.000532939
0.133245       -0.221378     0.000609426
0.132979       -0.319932     0.000550268
0.132713       -0.226653      0.00101809
0.132448      -0.0411954      0.00133729
0.132183       -0.313758     0.000651656
0.131918       -0.313128     0.000661734
0.131654       -0.381746      0.00038656
0.131391       -0.246373     0.000940853
0.131128       -0.151619      0.00105245
0.130866         -0.1916     0.000997334
0.130604       -0.283923     0.000623516
0.130343       -0.298645     0.000503971
0.130082       -0.311916     0.000427509
0.129822       -0.342059     0.000568152
0.129563       -0.144608     0.000731548
0.129304        -0.10473     0.000668794
0.129045       -0.256195     0.000527023
0.128787        -0.25996     0.000681342
0.128529       -0.268601     0.000738171
0.128272        -0.24784     0.000843595
0.128016       -0.258924     0.000607971
0.12776        -0.25318     0.000719513
0.127504       -0.238295     0.000544788
0.127249       -0.226635     0.000597405
0.126995       -0.230391     0.000605404
0.126741       -0.220531     0.000575366
0.126487       -0.254517     0.000619476
0.126234       -0.220658      0.00106829
0.125982       -0.251017     0.000661943
0.12573       -0.217144     0.000880893
0.125478       -0.236881     0.000875055
0.125227       -0.251468     0.000665773
0.124977       -0.241558     0.000744814
0.124727       -0.234154      0.00079315
0.124477       -0.180177     0.000945837
0.124229       -0.110669      0.00142494
0.12398        -0.18148      0.00104684
0.123732       -0.185135     0.000991591
0.123485       -0.192248     0.000981665
0.123238       -0.146563      0.00125136
0.122991       -0.151864      0.00125075
0.122745       -0.113698      0.00121238
0.1225       -0.127696      0.00123248
0.122255       0.0828726      0.00211188
0.12201       -0.102488      0.00121323
0.121766       -0.116122      0.00121883
0.121523        -0.24995     0.000684307
0.12128       -0.218257     0.000937277
0.121037       -0.204299     0.000915617
0.120795       -0.228625     0.000871922
0.120553       -0.249238     0.000682328
0.120312       -0.248626     0.000646638
0.120072       -0.250153     0.000583166
0.119832        -0.24896     0.000640891
0.119592       -0.229067     0.000611625
0.119353       -0.209082     0.000654342
0.119114       -0.241976     0.000625345
0.118876       -0.242536     0.000595501
0.118638       -0.175793     0.000628803
0.118401       -0.247013     0.000533388
0.118164       -0.249876     0.000598598
0.117928       -0.243488     0.000605728
0.117692       -0.222983     0.000629766
0.117456       -0.253832     0.000704474
0.117221       -0.246333     0.000884958
0.116987       -0.219883     0.000959888
0.116753       -0.222809     0.000873383
0.11652       -0.138677      0.00114631
0.116286       -0.102148      0.00122484
0.116054       -0.186093     0.000926181
0.115822       -0.246949     0.000790698
0.11559        -0.25617     0.000607073
0.115359       -0.228764     0.000789906
0.115128       -0.246317     0.000830454
0.114898       -0.168363       0.0011299
0.114668      -0.0632606      0.00176391
0.114439       -0.124173      0.00119492
0.11421       -0.175676      0.00105526
0.113982       -0.240783     0.000766218
0.113754       -0.246416     0.000633432
0.113526       -0.250671     0.000533537
0.113299       -0.250824     0.000574137
0.113072        -0.24916     0.000647451
0.112846       -0.213652     0.000900038
0.112621       -0.209134     0.000867994
0.112395       -0.227939     0.000788065
0.112171       -0.220414     0.000852451
0.111946       -0.165137      0.00118765
0.111722       -0.214815     0.000918654
0.111499       -0.249001     0.000609614
0.111276       -0.251021     0.000733327
0.111053       -0.235416     0.000770347
0.110831        -0.24475     0.000714383
0.11061       -0.170933     0.000959937
0.110388       -0.215244     0.000917677
0.110168       -0.228197     0.000802931
0.109947        -0.22105     0.000832926
0.109727       -0.149042      0.00133792
0.109508        -0.10512      0.00139672
0.109289       -0.167367      0.00122566
0.10907       -0.197129     0.000786501
0.108852       -0.243537     0.000753415
0.108634       -0.251404     0.000613757
0.108417       -0.251407     0.000745493
0.1082       -0.252209     0.000665031
0.107984       -0.246937     0.000829333
0.107768       -0.253247     0.000705266
0.107552       -0.233076     0.000752958
0.107337       -0.255221     0.000687355
0.107123       -0.253667      0.00060583
0.106908         -0.2516     0.000659785
0.106695       -0.245455     0.000558031
0.106481       -0.290344     0.000543316
0.106268       -0.251579     0.000624753
0.106056       -0.259505     0.000534726
0.105844       -0.263366     0.000598926
0.105632       -0.271456     0.000830939
0.105421       -0.363057     0.000380636
0.10521       -0.357395     0.000416489
0.104999       -0.336703     0.000616871
0.104789         -0.3081     0.000643018
0.10458       -0.232793     0.000904959
0.104371       -0.359938     0.000558271
0.104162       -0.376784     0.000475372
0.103954       -0.409519     0.000357899
0.103746       -0.436273     0.000246184
0.103538       -0.389559     0.000241382
0.103331       -0.431965     0.000246128
0.103124        -0.42468     0.000313084
0.102918       -0.435135     0.000198961
0.102712        -0.33254     0.000353909
0.102507       -0.393707     0.000265149
0.102302       -0.438451     0.000235146
0.102097       -0.428629     0.000262257
0.101893       -0.422881     0.000208142
0.101689        -0.38134     0.000297642
0.101486       -0.358356     0.000450884
0.101283       -0.375832     0.000414982
0.10108       -0.427101     0.000311135
0.100878       -0.388242     0.000377005
0.100677       -0.414403      0.00031374
0.100475       -0.440181     0.000211506
0.100274        -0.41343     0.000331614
0.100074       -0.422528     0.000284246
0.0998735       -0.430077     0.000285702
0.0996738       -0.385253     0.000367943
0.0994744       -0.345096     0.000508917
0.0992755       -0.404609     0.000358188
0.0990769       -0.424263     0.000321951
0.0988788       -0.394462     0.000398412
0.098681       -0.410344     0.000366067
0.0984836       -0.433194     0.000281681
0.0982867       -0.425516     0.000255086
0.0980901       -0.405913     0.000226676
0.0978939       -0.421127     0.000250685
0.0976981       -0.304258      0.00037336
0.0975027       -0.439479     0.000224522
0.0973077       -0.390151     0.000322941
0.0971131       -0.433544     0.000259685
0.0969189       -0.395016     0.000284166
0.0967251       -0.343534     0.000359058
0.0965316       -0.269735     0.000454876
0.0963385       -0.151995     0.000594832
0.0961459     -0.00758008     0.000774962
0.0959536      -0.0745351     0.000638517
0.0957617       -0.092254     0.000658259
0.0955701       -0.097843     0.000722356
0.095379      -0.0806589     0.000621241
0.0951882       -0.209245     0.000610084
0.0949979        -0.20197     0.000550205
0.0948079      -0.0907465     0.000684849
0.0946183       -0.130667     0.000776344
0.094429      -0.0710458     0.000629333
0.0942402        -0.16875     0.000603079
0.0940517         -0.1325     0.000638409
0.0938636       -0.150017     0.000691817
0.0936758        -0.21031     0.000636923
0.0934885       -0.231909     0.000674287
0.0933015       -0.244245     0.000749262
0.0931149       -0.251037     0.000799519
0.0929287       -0.246543     0.000799517
0.0927428       -0.229203     0.000948476
0.0925573       -0.178707      0.00111373
0.0923722       -0.227373     0.000824736
0.0921875       -0.231093     0.000861039
0.0920031       -0.215944     0.000954991
0.0918191       -0.216289     0.000960301
0.0916355       -0.176071      0.00123794
0.0914522       -0.203456     0.000958076
0.0912693       -0.184641      0.00112132
0.0910867       -0.219851     0.000897519
0.0909046       -0.178453      0.00101914
0.0907228        -0.21086     0.000933239
0.0905413       -0.208004     0.000917908
0.0903602       -0.232325      0.00081486
0.0901795       -0.104693      0.00143888
0.0899992       -0.105591      0.00126996
0.0898192      -0.0169651      0.00163863
0.0896395       0.0294895      0.00142634
0.0894602       0.0140974       0.0015904
0.0892813      -0.0663305      0.00149482
0.0891028      0.00813792      0.00156183
0.0889246       -0.237641     0.000862852
0.0887467       -0.272058       0.0008244
0.0885692       -0.334811     0.000486565
0.0883921       -0.334131     0.000484552
0.0882153       -0.305863     0.000682509
0.0880389       -0.249769     0.000814398
0.0878628       -0.267937     0.000759979
0.0876871       -0.279044     0.000745881
0.0875117       -0.341974     0.000559083
0.0873367       -0.322186     0.000490985
0.087162       -0.286582     0.000639175
0.0869877       -0.283718     0.000742559
0.0868137       -0.300971     0.000552945
0.0866401       -0.318238     0.000540955
0.0864668       -0.316146     0.000549461
0.0862938       -0.334352     0.000477679
0.0861213       -0.306467     0.000443093
0.085949       -0.342141     0.000401632
0.0857771        -0.31962     0.000372678
0.0856056       -0.378317     0.000268947
0.0854344       -0.299636     0.000362534
0.0852635       -0.384281     0.000287381
0.085093       -0.430151     0.000253557
0.0849228       -0.360603      0.00038677
0.0847529       -0.435071     0.000277974
0.0845834       -0.379245     0.000402035
0.0844143       -0.431585     0.000243525
0.0842454        -0.43608      0.00025866
0.0840769       -0.438293     0.000213071
0.0839088        -0.41622     0.000305782
0.083741       -0.425387      0.00023801
0.0835735       -0.403535     0.000298921
0.0834063       -0.432783     0.000245066
0.0832395       -0.423921     0.000278714
0.083073       -0.444236      0.00023091
0.0829069       -0.427318     0.000295357
0.0827411       -0.395023     0.000425095
0.0825756       -0.438417     0.000247307
0.0824104       -0.404375     0.000230681
0.0822456       -0.432916      0.00019426
0.0820811       -0.423795     0.000285931
0.081917       -0.417346     0.000345497
0.0817531        -0.41906     0.000338401
0.0815896       -0.397952     0.000394545
0.0814265       -0.401247     0.000296146
0.0812636       -0.430764     0.000230234
0.0811011       -0.407571     0.000365721
0.0809389       -0.400356     0.000317678
0.080777       -0.398159     0.000260793
0.0806154       -0.428238     0.000260968
0.0804542       -0.345958     0.000369263
0.0802933       -0.287453     0.000405599
0.0801327        -0.33315     0.000424579
0.0799724       -0.419306     0.000212616
0.0798125       -0.394371     0.000305075
0.0796529       -0.430601     0.000241079
0.0794936        -0.38786     0.000318568
0.0793346       -0.378837     0.000291316
0.0791759       -0.407517     0.000243898
0.0790176       -0.417782     0.000243816
0.0788595       -0.418071     0.000239934
0.0787018       -0.412855     0.000238971
0.0785444       -0.413302     0.000240204
0.0783873       -0.421682      0.00023325
0.0782305       -0.439697     0.000245908
0.0780741       -0.430587     0.000227486
0.0779179       -0.381766     0.000303734
0.0777621       -0.432826     0.000216386
0.0776066       -0.412848     0.000300697
0.0774514       -0.385514     0.000473132
0.0772965       -0.416914     0.000353283
0.0771419       -0.401489     0.000405656
0.0769876       -0.368538     0.000516442
0.0768336       -0.341382      0.00061292
0.0766799       -0.405721     0.000364307
0.0765266       -0.434157      0.00025351
0.0763735        -0.40999     0.000305183
0.0762208       -0.410035     0.000274005
0.0760683       -0.332692     0.000329727
0.0759162        -0.41629     0.000278789
0.0757644       -0.377646     0.000377996
0.0756128       -0.396414     0.000300373
