TEMP:             MU:          SIGMA: 
0.315152        0.128481         1.09596
0.314521        0.297038        0.992127
0.313892        0.457672        0.948779
0.313265        0.579539         1.16728
0.312638        0.246962         1.15539
0.312013         0.44128        0.993359
0.311389        0.747279        0.980709
0.310766        0.506704          1.1231
0.310144        0.620173         1.22876
0.309524         0.66605         1.17155
0.308905        0.638977         1.00114
0.308287        0.449211        0.963087
0.307671       0.0358181        0.994146
0.307055        0.426352         1.27784
0.306441         0.19213         1.18244
0.305828        0.332224         1.31745
0.305217        0.553665         1.21679
0.304606         0.11658          1.3997
0.303997       0.0563121         1.21444
0.303389       0.0220352        0.975951
0.302782       0.0883588        0.928251
0.302177       0.0844472         1.03791
0.301572        0.083104        0.972845
0.300969        0.235118         1.00295
0.300367        0.230825        0.963701
0.299767        0.739317        0.882809
0.299167        0.488077        0.822194
0.298569        0.407354        0.748424
0.297972        0.356611        0.718995
0.297376        0.123756        0.711531
0.296781        0.305123        0.937693
0.296187        0.654739        0.800242
0.295595        0.610455          0.8532
0.295004        0.148968         1.09259
0.294414         0.20842         1.03105
0.293825        0.405186        0.986313
0.293237         1.04389        0.865142
0.292651        0.856322         0.72954
0.292065        0.748488        0.537265
0.291481        0.476787        0.367941
0.290898        0.412942        0.526655
0.290317        0.317032        0.598153
0.289736        0.249743        0.631759
0.289156        0.628558        0.745388
0.288578        0.746902        0.794932
0.288001        0.463802        0.731605
0.287425        0.815614        0.735348
0.28685         1.03478        0.734851
0.286276        0.736531        0.533014
0.285704           0.803        0.442974
0.285132         0.84523        0.573781
0.284562        0.852493        0.474395
0.283993        0.703648           0.544
0.283425         0.81431        0.501628
0.282858        0.564316         0.61604
0.282293        0.657503        0.685452
0.281728        0.837734        0.499878
0.281164        0.583208        0.503876
0.280602        0.469075        0.705445
0.280041        0.278826        0.880316
0.279481        0.617923        0.869176
0.278922        0.333438         1.12022
0.278364        0.167276          1.0516
0.277807        0.347693         1.08531
0.277252        0.655727         1.03998
0.276697         0.40388         1.15915
0.276144        0.367617         1.10717
0.275592       0.0305158         1.18493
0.27504        0.119362         1.21579
0.27449        0.022672         1.18088
0.273941      0.00798002         1.03906
0.273393        0.327202          1.1227
0.272847        0.403454        0.987991
0.272301        0.713558        0.754963
0.271756        0.481678        0.745991
0.271213        0.527605        0.829302
0.27067        0.373069        0.956085
0.270129        0.472819        0.864077
0.269589        0.352876        0.702644
0.26905        0.721546        0.692111
0.268512        0.761834        0.551979
0.267974        0.622176        0.611239
0.267439        0.915718        0.575085
0.266904         1.01519        0.579771
0.26637        0.990878        0.549399
0.265837        0.768047        0.581042
0.265305        0.732305         0.53447
0.264775        0.357487        0.649394
0.264245        0.421677        0.901251
0.263717        0.488817        0.932412
0.263189        0.378782        0.977559
0.262663        0.137119        0.927364
0.262138        0.200277        0.960446
0.261613        0.225133        0.947149
0.26109        0.135018        0.953401
0.260568        0.116057         1.16815
0.260047       0.0850122         1.34807
0.259527       0.0822995         1.23778
0.259008        0.161482         1.14832
0.25849        0.201115         1.17466
0.257973       0.0814774        0.979245
0.257457        0.148769         1.24526
0.256942       0.0155847         1.17828
0.256428       0.0487553          1.1501
0.255915        0.209681        0.979438
0.255403        0.539472        0.961723
0.254892        0.985399        0.943786
0.254383        0.653373        0.959253
0.253874        0.480207         1.05291
0.253366        0.218515         1.15737
0.252859       0.0105572         1.13955
0.252354       0.0818464         1.25007
0.251849       0.0644168         1.24581
0.251345       0.0719323         1.01362
0.250843        0.179206         1.15107
0.250341        0.124586         1.08555
0.24984        0.141149         1.16369
0.249341        0.325079        0.871697
0.248842       0.0509786        0.737699
0.248344        0.139018        0.998053
0.247848       0.0131493         1.10633
0.247352       0.0622757         0.97954
0.246857       0.0965531          1.0202
0.246363        0.160071          1.0231
0.245871        0.219012         1.07597
0.245379        0.299017        0.932835
0.244888        0.392541         1.08485
0.244398        0.415916         1.07761
0.24391        0.445641         1.06575
0.243422        0.546887         1.05917
0.242935        0.110633        0.907694
0.242449       0.0944096         1.05752
0.241964       0.0888382         1.14716
0.24148        0.196424         1.08415
0.240997        0.112553         1.07969
0.240515        0.383365        0.921363
0.240034        0.292651        0.887266
0.239554        0.387791        0.885388
0.239075        0.199586        0.972645
0.238597          0.2356          1.0116
0.23812        0.226393        0.927612
0.237643        0.281567            1.04
0.237168        0.318664         1.15591
0.236694        0.418525         1.11369
0.23622        0.632265          1.1297
0.235748        0.548714        0.851347
0.235277        0.683757        0.844957
0.234806        0.552336        0.816422
0.234336        0.499231        0.758839
0.233868        0.589846        0.659714
0.2334        0.827408        0.601407
0.232933        0.513304        0.664391
0.232467        0.870077         0.63031
0.232002        0.757401        0.538503
0.231538        0.633655        0.541854
0.231075        0.716294        0.480051
0.230613        0.532747        0.505302
0.230152         0.57905        0.818675
0.229692        0.192908        0.814836
0.229232        0.175172        0.813419
0.228774       0.0401387         0.75291
0.228316        0.363144        0.700794
0.22786        0.364294        0.894428
0.227404        0.718766        0.813684
0.226949        0.955145        0.866605
0.226495        0.725499          0.7792
0.226042         1.02954        0.681922
0.22559        0.898648        0.687191
0.225139        0.852281        0.739279
0.224689        0.662959        0.738182
0.224239        0.140554        0.856786
0.223791        0.318471        0.835002
0.223343        0.133174        0.890611
0.222896        0.429163        0.764703
0.222451         0.73986        0.800194
0.222006        0.780583        0.734938
0.221562        0.609374        0.758968
0.221119        0.673285        0.660538
0.220676        0.606644        0.591291
0.220235        0.852236        0.436584
0.219795         1.03509        0.487219
0.219355        0.924279         0.66796
0.218916         0.86064        0.626289
0.218478        0.739922        0.678688
0.218042         0.79735        0.796197
0.217605        0.768517        0.797053
0.21717        0.681213        0.812774
0.216736        0.414868        0.665205
0.216302         0.48001        0.680114
0.21587        0.923719        0.633699
0.215438        0.698847        0.675827
0.215007        0.989887        0.708644
0.214577        0.860636        0.608121
0.214148        0.748778        0.635069
0.21372        0.814696        0.658658
0.213292         1.13996        0.684148
0.212866        0.990487        0.629474
0.21244        0.833367        0.775187
0.212015        0.857062        0.860724
0.211591        0.518452        0.913911
0.211168        0.367341         1.02018
0.210746        0.361068         1.17579
0.210324        0.287612        0.962218
0.209903        0.335598        0.833682
0.209484       0.0540386        0.821813
0.209065       0.0875572        0.801945
0.208647        0.419602        0.769342
0.208229        0.653522        0.709527
0.207813        0.591963        0.769877
0.207397        0.859765        0.817263
0.206982        0.897064        0.943296
0.206568        0.853903        0.778644
0.206155        0.819178         0.89891
0.205743        0.735455         0.96449
0.205331        0.694397        0.934584
0.204921        0.561674         1.01425
0.204511         0.71454         1.02692
0.204102        0.394676        0.946933
0.203694        0.229229        0.915227
0.203286       0.0364628         1.00479
0.20288       0.0842064         1.05426
0.202474       0.0565861           1.096
0.202069        0.378667          1.1624
0.201665        0.488942         1.00857
0.201262        0.616549        0.972187
0.200859        0.544923         1.01717
0.200457        0.180811         1.04083
0.200056        0.133242         1.22021
0.199656        0.252863         1.05843
0.199257        0.439827        0.911254
0.198858        0.543795          1.0392
0.198461        0.592023         1.05084
0.198064        0.633501         1.04473
0.197668        0.469474         1.00279
0.197272        0.438151        0.912335
0.196878        0.517057        0.692774
0.196484        0.485518        0.794178
0.196091        0.275131        0.786971
0.195699        0.496126         0.76427
0.195308        0.552359        0.745557
0.194917        0.706215        0.789884
0.194527        0.615438        0.651999
0.194138        0.742865        0.661307
0.19375          0.9412         0.73785
0.193362        0.871996        0.614527
0.192976        0.956048         0.58749
0.19259        0.845999        0.689767
0.192204         0.83419        0.723599
0.19182        0.831682        0.786865
0.191436        0.778437        0.871319
0.191053        0.855776        0.834563
0.190671          0.9312        0.815681
0.19029        0.746706        0.815655
0.189909        0.732067        0.855051
0.18953        0.891793         0.91273
0.189151        0.772589        0.972088
0.188772        0.546079        0.971432
0.188395        0.577389        0.938781
0.188018        0.452101        0.895865
0.187642        0.490233        0.806298
0.187267        0.739829        0.645254
0.186892        0.662159        0.674269
0.186518        0.603886        0.739939
0.186145        0.408365        0.681418
0.185773         0.43573        0.694138
0.185401        0.222426        0.710729
0.185031        0.129595        0.854826
0.184661        0.294531         1.00502
0.184291          0.3966        0.964304
0.183923        0.351752        0.919204
0.183555        0.229955        0.905769
0.183188        0.181512        0.869725
0.182821        0.191838        0.917172
0.182456        0.259475        0.848987
0.182091        0.202164        0.700965
0.181727        0.318323        0.678496
0.181363        0.581034        0.712898
0.181        0.626175        0.768867
0.180638        0.691523        0.773413
0.180277           0.499          0.7182
0.179917        0.603527        0.820303
0.179557        0.666837        0.842414
0.179198        0.592142        0.808395
0.178839        0.725123        0.871239
0.178482         0.56302        0.998911
0.178125         0.53418         1.00022
0.177768        0.486375        0.974575
0.177413        0.524025        0.945787
0.177058        0.434836        0.954379
0.176704        0.492167        0.914695
0.17635        0.409472        0.971661
0.175998        0.499392        0.827962
0.175646        0.329124        0.801604
0.175294        0.316549        0.827067
0.174944         0.74204        0.896551
0.174594        0.686772         0.77011
0.174245        0.627344        0.812247
0.173896        0.608428         0.71869
0.173549        0.386057        0.814578
0.173201        0.216019        0.777087
0.172855        0.425639        0.679218
0.172509        0.456215        0.677624
0.172164        0.669882        0.635391
0.17182        0.685869        0.600416
0.171476        0.667411        0.629234
0.171133         0.80551        0.572426
0.170791        0.705373        0.507829
0.17045        0.681409        0.614074
0.170109        0.713634        0.607753
0.169768         0.81944        0.708174
0.169429        0.610009        0.762763
0.16909        0.760627        0.781685
0.168752        0.608388        0.853661
0.168414        0.556494        0.827475
0.168077        0.622003        0.804325
0.167741        0.535465        0.844489
0.167406        0.534857        0.828099
0.167071        0.588679        0.766243
0.166737        0.523741        0.790485
0.166403        0.285375        0.774156
0.166071        0.463475        0.765616
0.165738        0.439292        0.825747
0.165407        0.296087        0.843037
0.165076        0.187726        0.863682
0.164746        0.339197        0.861621
0.164417        0.416391          0.8341
0.164088         0.45518         0.83326
0.16376        0.318754        0.909364
0.163432        0.508197        0.744907
0.163105         0.43421        0.877606
0.162779        0.656909        0.959941
0.162453        0.400882        0.945504
0.162128        0.548073        0.859566
0.161804        0.487153         0.78915
0.161481        0.340213        0.841616
0.161158        0.131945        0.901244
0.160835        0.347719        0.931633
0.160514        0.332647        0.936188
0.160193        0.304847         1.00552
0.159872        0.327172        0.940434
0.159553         0.38436        0.889164
0.159233        0.534491        0.825023
0.158915        0.367645        0.868147
0.158597        0.507674        0.920998
0.15828        0.406607         1.02578
0.157963        0.290682        0.945336
0.157647        0.448819        0.941647
0.157332        0.623325        0.905688
0.157017        0.590446        0.914988
0.156703        0.639258        0.939857
0.15639        0.457962        0.921343
0.156077        0.478688        0.916242
0.155765        0.367782        0.894726
0.155454        0.393561        0.875135
0.155143        0.256485        0.904911
0.154832        0.496806        0.887138
0.154523        0.699297        0.883614
0.154214        0.659696        0.958388
0.153905        0.642514        0.896727
0.153597         0.40984        0.893426
0.15329        0.385751        0.927516
0.152984        0.489192         1.01557
0.152678        0.373654          1.0307
0.152372        0.440746         1.05673
0.152068        0.124525         1.17563
0.151763       0.0953618         1.14276
0.15146       0.0211368         1.13352
0.151157        0.118688         1.12906
0.150855        0.237306          1.0187
0.150553        0.353739         1.05921
0.150252        0.212698        0.948823
0.149951        0.232442        0.908736
0.149651       0.0861062        0.916068
0.149352        0.169626         1.01603
0.149053        0.151313        0.969511
0.148755        0.176755         1.04297
0.148458        0.345084         1.06144
0.148161        0.375842         1.00715
0.147865         0.26304         1.11665
0.147569        0.284062         1.10937
0.147274        0.109369         1.05569
0.146979      0.00217483        0.973137
0.146685        0.215102         1.02372
0.146392       0.0342343         1.03664
0.146099       0.0386898         1.08824
0.145807       0.0400046         1.05734
0.145515       0.0608043        0.992371
0.145224       0.0573108         1.03256
0.144934       0.0586143         1.01345
0.144644        0.145121        0.995375
0.144355        0.243319        0.975907
0.144066        0.435624         1.07335
0.143778         0.41024         1.12165
0.14349        0.152459          1.1605
0.143203       0.0472374         1.23415
0.142917       0.0223118         1.13991
0.142631       0.0911975         1.13237
0.142346        0.105294         1.00512
0.142061       0.0429841        0.912203
0.141777        0.139615        0.960133
0.141493       0.0986101         0.97091
0.14121       0.0162924         0.94265
0.140928         0.21737        0.903422
0.140646        0.284226         0.92891
0.140365        0.265572        0.946495
0.140084        0.450139        0.858612
0.139804        0.576897        0.888444
0.139524        0.466733        0.907813
0.139245        0.546993        0.851424
0.138967        0.448994        0.901507
0.138689        0.567937         0.89119
0.138411        0.723822        0.735159
0.138135        0.703892        0.768126
0.137858        0.620731        0.769867
0.137583        0.553461        0.756946
0.137307        0.741918        0.707974
0.137033        0.855819        0.730271
0.136759        0.932076        0.689321
0.136485        0.948039        0.662704
0.136212        0.830085        0.596381
0.13594         0.84622        0.571862
0.135668         1.01362        0.633847
0.135397        0.935705        0.680963
0.135126        0.878556        0.701179
0.134856         0.71565        0.639244
0.134586         0.73224        0.684809
0.134317         0.68694         0.60723
0.134048        0.621807        0.695241
0.13378        0.561893         0.67938
0.133512        0.499184         0.71891
0.133245         0.44175        0.752565
0.132979        0.623667        0.794526
0.132713        0.800591        0.838163
0.132448        0.923636        0.842372
0.132183        0.804052        0.778061
0.131918         0.76566        0.792785
0.131654        0.794865        0.724536
0.131391        0.832586        0.806539
0.131128        0.825446          0.8643
0.130866        0.801246        0.857381
0.130604        0.550394        0.859136
0.130343          0.5562        0.798306
0.130082        0.576999        0.751383
0.129822        0.728804        0.775765
0.129563        0.323228        0.756677
0.129304         0.32378        0.723393
0.129045         0.46045        0.802391
0.128787        0.465875        0.918581
0.128529        0.549052        0.892304
0.128272        0.604379        0.908819
0.128016        0.409407        0.915328
0.12776        0.451475        0.940295
0.127504         0.30697        0.882168
0.127249        0.276797        0.873165
0.126995        0.339396        0.851291
0.126741        0.277654        0.864746
0.126487        0.348118        0.934341
0.126234        0.405399         1.01201
0.125982        0.158365        0.991496
0.12573        0.353119         1.03412
0.125478        0.299015          1.0193
0.125227        0.223827        0.992821
0.124977        0.145591         1.03772
0.124727        0.052895         1.06608
0.124477        0.117287         1.12257
0.124229        0.205375         1.16073
0.12398         0.34158         1.07568
0.123732         0.29637         1.08418
0.123485        0.274857         1.08323
0.123238        0.330011         1.10603
0.122991         0.29241         1.11405
0.122745        0.367811         1.11922
0.1225        0.433883         1.08596
0.122255        0.587251         1.12256
0.12201        0.533856         1.05903
0.121766        0.528362         1.05251
0.121523         0.41162        0.957454
0.12128        0.280233         1.05241
0.121037        0.182572         1.08955
0.120795        0.199912          1.0561
0.120553         0.12712        0.972035
0.120312        0.219902        0.945444
0.120072       0.0850588        0.985057
0.119832       0.0702891         0.98198
0.119592       0.0878254        0.920036
0.119353        0.136905        0.885263
0.119114        0.128138         0.94299
0.118876        0.171242         0.94023
0.118638       0.0554105        0.857396
0.118401       0.0951226        0.963559
0.118164        0.129215        0.974911
0.117928       0.0800451        0.950287
0.117692         0.22452        0.886278
0.117456        0.318473        0.940579
0.117221        0.463649        0.953293
0.116987        0.387399         1.02055
0.116753        0.394104         1.01555
0.11652        0.464031         1.06467
0.116286        0.466451         1.08871
0.116054        0.391671         1.05439
0.115822        0.392769        0.971588
0.11559        0.355884        0.917129
0.115359        0.331534         1.02602
0.115128        0.366777        0.978936
0.114898          0.2774         1.10324
0.114668        0.342687         1.15586
0.114439        0.127505         1.16378
0.11421         0.02146         1.13276
0.113982       0.0811139         1.05025
0.113754       0.0393449        0.967237
0.113526       0.0791929         1.00195
0.113299       0.0409331         1.02222
0.113072      0.00277213         1.02528
0.112846         0.16626         1.08297
0.112621       0.0980854         1.09531
0.112395        0.171566         1.05984
0.112171        0.253076         1.05562
0.111946        0.333396         1.09118
0.111722        0.133828         1.08574
0.111499       0.0185659         1.02405
0.111276       0.0733327          1.0036
0.111053        0.124777         1.05272
0.110831       0.0334719         1.04389
0.11061      0.00307153         1.13795
0.110388        0.157942         1.08071
0.110168        0.299245         1.03356
0.109947        0.331452         1.03635
0.109727        0.492037         1.04614
0.109508        0.547603         1.05127
0.109289        0.482428         1.03814
0.10907        0.505939          0.9995
0.108852        0.415403        0.973279
0.108634        0.248724        0.969335
0.108417        0.205629        0.990153
0.1082        0.239448        0.968547
0.107984        0.379875        0.972726
0.107768        0.340549        0.917461
0.107552        0.426469        0.986122
0.107337        0.430781        0.946855
0.107123        0.375807        0.890904
0.106908        0.305058        0.963643
0.106695        0.330641        0.890506
0.106481        0.567869        0.845003
0.106268        0.379801        0.875668
0.106056        0.451216        0.825114
0.105844        0.451544        0.836785
0.105632        0.647865        0.868923
0.105421        0.672678        0.732411
0.10521        0.661504        0.736702
0.104999        0.704897        0.783064
0.104789         0.70256        0.815085
0.10458        0.790088        0.839702
0.104371        0.730089        0.755896
0.104162        0.824971        0.718712
0.103954        0.871382        0.656588
0.103746        0.843093        0.628528
0.103538        0.671699        0.631565
0.103331        0.805491        0.660069
0.103124        0.794336        0.673141
0.102918        0.756459        0.638033
0.102712        0.605695        0.670532
0.102507        0.684122        0.668089
0.102302         0.78135        0.643043
0.102097        0.739522        0.598575
0.101893        0.722036        0.615952
0.101689        0.662191         0.62358
0.101486        0.724217        0.527864
0.101283        0.892905        0.556523
0.10108        0.842671        0.581137
0.100878        0.864516        0.552768
0.100677        0.887113        0.620824
0.100475        0.766924        0.625435
0.100274        0.777125        0.558554
0.100074         0.75817        0.572593
0.0998735        0.824134        0.656402
0.0996738        0.909683        0.645668
0.0994744        0.933632        0.665159
0.0992755        0.894387        0.634765
0.0990769        0.816938        0.668674
0.0988788        0.885387        0.662894
0.098681        0.822201        0.685031
0.0984836        0.800868        0.658011
0.0982867        0.735869        0.648939
0.0980901        0.697085        0.604903
0.0978939        0.723975        0.598595
0.0976981        0.595335        0.597776
0.0975027         0.83583        0.617065
0.0973077        0.710038        0.557551
0.0971131        0.847192        0.597757
0.0969189        0.680496        0.648033
0.0967251        0.622196        0.712522
0.0965316        0.525781        0.716328
0.0963385        0.371349        0.732647
0.0961459        0.216504        0.707623
0.0959536        0.280284        0.724004
0.0957617        0.315001         0.71918
0.0955701        0.268124        0.746154
0.095379        0.332065        0.700415
0.0951882        0.424578        0.752775
0.0949979        0.321515        0.818058
0.0948079         0.10786        0.784625
0.0946183       0.0683196        0.817093
0.094429       0.0054987        0.778964
0.0942402       0.0430448        0.851186
0.0940517       0.0467658         0.82107
0.0938636        0.079583        0.832604
0.0936758        0.127485        0.890169
0.0934885        0.166162        0.912925
0.0933015        0.251599         1.01359
0.0931149        0.308212        0.976684
0.0929287        0.336503         0.98648
0.0927428         0.36707         1.01056
0.0925573        0.414627         1.05369
0.0923722        0.372524           1.012
0.0921875         0.31831         1.02433
0.0920031        0.312264         1.04668
0.0918191        0.378436         1.02624
0.0916355        0.471236         1.03538
0.0914522        0.582139        0.959862
0.0912693        0.577597        0.980307
0.0910867        0.573375        0.950567
0.0909046        0.581372         0.98318
0.0907228        0.586958        0.953149
0.0905413        0.520381        0.983442
0.0903602        0.520568         0.95691
0.0901795        0.610491         1.01925
0.0899992        0.649811        0.996822
0.0898192        0.656922          1.0392
0.0896395        0.647534         1.06581
0.0894602        0.672693         1.04238
0.0892813         0.67408          1.0044
0.0891028        0.787863        0.965975
0.0889246        0.706857        0.877485
0.0887467        0.738031        0.836451
0.0885692         0.72287        0.784284
0.0883921        0.684255        0.786478
0.0882153        0.707013         0.81764
0.0880389        0.769871        0.837776
0.0878628        0.787434        0.818946
0.0876871        0.708187        0.842888
0.0875117        0.672336        0.772366
0.0873367        0.624778          0.7915
0.087162        0.615636        0.855147
0.0869877        0.648851        0.852521
0.0868137        0.584182         0.82599
0.0866401        0.610474        0.792532
0.0864668        0.615923        0.800741
0.0862938        0.666597        0.783126
0.0861213        0.567785        0.756237
0.085949        0.621229        0.719822
0.0857771        0.589286        0.696312
0.0856056        0.658014        0.634867
0.0854344        0.600122        0.575029
0.0852635        0.671317        0.596956
0.085093         0.86055        0.618592
0.0849228        0.897427        0.548869
0.0847529         0.84642        0.603512
0.0845834        0.915145        0.647435
0.0844143         0.79723        0.660011
0.0842454        0.807101        0.649996
0.0840769        0.766532        0.636708
0.0839088        0.733749        0.672518
0.083741         0.75556        0.665946
0.0835735        0.710986        0.681747
0.0834063        0.760804        0.650469
0.0832395        0.777195        0.673731
0.083073        0.786945         0.61867
0.0829069         0.76406        0.664543
0.0827411        0.872115        0.673369
0.0825756        0.814157        0.643153
0.0824104        0.692426        0.638273
0.0822456        0.746731        0.600746
0.0820811        0.863314        0.589229
0.081917        0.766599        0.563551
0.0817531         0.82624        0.565894
0.0815896        0.811084        0.547048
0.0814265        0.867621        0.564178
0.0812636        0.850576        0.637329
0.0811011        0.823161        0.688547
0.0809389        0.701824         0.67962
0.080777        0.685742        0.650661
0.0806154        0.751545        0.657052
0.0804542          0.6222         0.64436
0.0802933        0.571974        0.627888
0.0801327        0.654678        0.541552
0.0799724        0.715937        0.612739
0.0798125        0.696506        0.575013
0.0796529        0.743457        0.600149
0.0794936        0.682222        0.582233
0.0793346        0.672873        0.580822
0.0791759         0.70164        0.597953
0.0790176        0.717932        0.598496
0.0788595         0.71604        0.602836
0.0787018        0.721367        0.581427
0.0785444        0.704839        0.621565
0.0783873        0.731853        0.654991
0.0782305        0.833143        0.604419
0.0780741        0.737944        0.618426
0.0779179        0.672936        0.585914
0.0777621         0.74332        0.614987
0.0776066        0.827143        0.680028
0.0774514        0.836726        0.704691
0.0772965        0.826769        0.675251
0.0771419        0.759726         0.70515
0.0769876         0.82221         0.72653
0.0768336        0.874072        0.720569
0.0766799        0.884967        0.647229
0.0765266        0.848167        0.630399
0.0763735         0.89153        0.625436
0.0762208        0.890041        0.594813
0.0760683        0.953342        0.569228
0.0759162        0.881319        0.597224
0.0757644        0.923893        0.632681
0.0756128         0.90975        0.607659
0.0754616        0.971853        0.564284
0.0753107        0.939051        0.597432
0.0751601         0.86726         0.59798
0.0750097         0.86323        0.627031
0.0748597        0.773978        0.678072
0.07471        0.741044        0.668648
0.0745606        0.669424        0.683348
0.0744115        0.714606         0.67468
0.0742626        0.669389        0.621969
0.0741141        0.667447         0.66831
0.0739659        0.723413        0.658018
0.073818        0.777826        0.596161
0.0736703        0.825326        0.590459
0.073523        0.743518        0.548098
0.0733759        0.694353        0.568317
0.0732292         0.70747         0.58682
0.0730827        0.591496        0.560482
0.0729366        0.563929        0.585732
0.0727907         0.57637        0.580134
0.0726451        0.677326        0.614636
0.0724998        0.689407        0.621503
0.0723548        0.712761         0.61773
0.0722101        0.587756        0.655442
0.0720657        0.603854        0.635637
0.0719216        0.622947        0.634712
0.0717777        0.747437        0.618207
0.0716342        0.748772        0.566736
0.0714909        0.783181        0.607227
0.0713479        0.712134        0.597541
0.0712052        0.758237        0.583004
0.0710628        0.738767         0.56467
0.0709207        0.741772        0.557949
0.0707788        0.678159        0.587177
0.0706373        0.673087        0.533085
0.070496         0.78392        0.509296
0.070355        0.773534        0.466031
0.0702143         0.76999        0.448924
0.0700739        0.819828        0.399081
0.0699337        0.746408         0.46287
0.0697939        0.926153        0.493134
0.0696543         0.97281        0.472829
0.069515         0.97732        0.499216
0.0693759        0.908094        0.497963
0.0692372         0.80993        0.520659
0.0690987        0.797266        0.575529
0.0689605        0.654095         0.59444
0.0688226        0.693248        0.591656
0.0686849         0.63566         0.62083
0.0685476        0.694991        0.612101
0.0684105        0.737279         0.57604
0.0682737        0.761384        0.568548
0.0681371        0.791888        0.582189
0.0680008        0.766424        0.619263
0.0678648        0.794635        0.587123
0.0677291        0.782244         0.59105
0.0675936        0.806071        0.596082
0.0674585        0.802611        0.655826
0.0673235        0.802397        0.642361
0.0671889        0.783448        0.652318
0.0670545        0.786375        0.667933
0.0669204        0.692688        0.667356
0.0667866        0.717424        0.628852
0.066653        0.590088        0.614619
0.0665197        0.638804        0.586925
0.0663866        0.743005        0.609051
0.0662539        0.763318        0.600217
0.0661214        0.781731        0.601969
0.0659891        0.790209        0.630604
0.0658571        0.687295        0.594306
0.0657254        0.758121        0.616961
0.065594        0.730411        0.626123
0.0654628        0.686805        0.684539
0.0653319        0.617494        0.735337
0.0652012        0.686108        0.749568
0.0650708        0.629411         0.66717
0.0649407        0.574078        0.658246
0.0648108          0.6004        0.654111
0.0646812        0.638007        0.650378
0.0645518        0.695575        0.672848
0.0644227        0.739743        0.680785
0.0642938        0.680415        0.698957
0.0641653        0.642742        0.701694
0.0640369        0.670752        0.720984
0.0639089        0.631428         0.73332
0.063781        0.654402        0.707037
0.0636535        0.761854         0.72179
0.0635262        0.703905        0.633317
0.0633991        0.588638        0.644816
0.0632723        0.586734        0.666551
0.0631458        0.533546        0.668446
0.0630195        0.604229        0.691064
0.0628934        0.716951         0.66844
0.0627677        0.838811        0.665113
0.0626421        0.812417        0.663302
0.0625168        0.788143        0.614343
0.0623918        0.753825        0.631873
0.062267        0.805189        0.652479
0.0621425        0.795379        0.650167
0.0620182        0.741246        0.651713
0.0618942        0.736496        0.636584
0.0617704        0.735356        0.664216
0.0616468        0.734682        0.654067
0.0615235        0.749698        0.675594
0.0614005        0.729921        0.674901
0.0612777        0.633075        0.657144
0.0611551         0.63603        0.658525
0.0610328        0.630766        0.677493
0.0609108        0.623448        0.643944
0.0607889        0.661658        0.624043
0.0606674        0.741653        0.606545
0.060546        0.729211        0.650502
0.0604249        0.730892        0.635095
0.0603041        0.785244        0.631955
0.0601835        0.777908        0.646512
0.0600631        0.815126        0.637529
0.059943         0.86014        0.640922
0.0598231          0.9616        0.659499
0.0597034         0.84432        0.617406
0.059584        0.846136        0.658042
0.0594649         0.78265        0.662892
0.0593459         0.81627        0.655634
0.0592273        0.857441        0.634453
0.0591088        0.818768        0.685347
0.0589906        0.857497        0.716803
0.0588726        0.779792         0.71689
0.0587549        0.754791        0.702895
0.0586373        0.842579        0.706387
0.0585201        0.832952        0.685016
0.058403        0.835828        0.637694
0.0582862        0.783008        0.666019
0.0581696        0.855364        0.686595
0.0580533        0.908664        0.712251
0.0579372        0.913297        0.755437
0.0578213        0.913354        0.748462
0.0577057        0.915465        0.706947
0.0575903        0.932188        0.683699
0.0574751        0.877604        0.679098
0.0573601        0.971809        0.657973
0.0572454        0.900402        0.655787
0.0571309        0.841357        0.656683
0.0570167        0.801276        0.623458
0.0569026        0.848374        0.634431
0.0567888        0.931707        0.651051
0.0566753        0.921025        0.631606
0.0565619         0.88776        0.661117
0.0564488        0.870969        0.656346
0.0563359        0.877023        0.661901
0.0562232        0.768604        0.663927
0.0561108        0.713579         0.64345
0.0559985        0.743761        0.683396
0.0558865        0.748481        0.712171
0.0557748        0.687323        0.750672
0.0556632        0.594343        0.693175
0.0555519        0.678501        0.711361
0.0554408        0.675805        0.736362
0.0553299        0.640993        0.757161
0.0552193        0.669824        0.757211
0.0551088         0.67714        0.755836
0.0549986        0.713056        0.780135
0.0548886        0.665012        0.775951
0.0547788        0.643758         0.77503
0.0546693        0.620756        0.809919
0.0545599        0.625062        0.809241
0.0544508        0.683516        0.806135
0.0543419        0.744152        0.750839
0.0542332        0.762929        0.732652
0.0541248        0.784921         0.72852
0.0540165        0.730997        0.737228
0.0539085        0.717528        0.751108
0.0538007        0.769178        0.700248
0.0536931        0.754412        0.714393
0.0535857        0.706396        0.724338
0.0534785          0.7815        0.752132
0.0533715        0.777054        0.701889
0.0532648        0.829872        0.707247
0.0531583        0.791869        0.698013
0.0530519        0.723779          0.7199
0.0529458        0.783798        0.740339
0.05284        0.745316        0.719485
0.0527343        0.756004        0.716199
0.0526288        0.704968        0.695804
0.0525235         0.73431        0.683921
0.0524185        0.745241         0.67089
0.0523137        0.804491        0.677618
0.052209        0.803669        0.688919
0.0521046        0.773753        0.710531
0.0520004        0.766328        0.710128
0.0518964         0.81122        0.709169
0.0517926         0.76569        0.682305
0.051689        0.784025        0.688038
0.0515857        0.803364        0.703909
0.0514825        0.886779        0.678893
0.0513795        0.848377        0.692533
