3.03721	 0
3.05117	 0.0139642
3.0898	 0.0394632
3.0854	 0.0282496
3.10476	 0.0292144
3.12407	 0.0306894
3.12074	 0.0261498
3.09938	 0.031131
3.08942	 0.029204
3.0842	 0.0266377
3.08311	 0.0241194
3.09653	 0.0257841
3.08881	 0.0249406
3.0944	 0.0237573
3.10334	 0.0238531
3.09707	 0.023177
3.10854	 0.0246111
3.11221	 0.023492
3.12562	 0.025954
3.12657	 0.0246405
3.12365	 0.0236197
3.13021	 0.0234565
3.14088	 0.0248219
3.14518	 0.0241514
3.15009	 0.0236802
3.14931	 0.0227645
3.15253	 0.0221405
3.14743	 0.0219358
3.14734	 0.0211661
3.14141	 0.0212897
3.14397	 0.0207494
3.14661	 0.0202631
3.15226	 0.0204384
3.15359	 0.0198726
3.15107	 0.0194613
3.14907	 0.0190177
3.15294	 0.0188967
3.15971	 0.0195978
3.15801	 0.0191638
3.15824	 0.01868
3.16312	 0.0188622
3.16096	 0.0185345
3.16198	 0.0181275
3.16439	 0.0178737
3.16363	 0.0174888
3.16164	 0.0172195
3.16191	 0.0168514
3.16346	 0.0165691
3.15951	 0.016703
3.16249	 0.0166347
3.16287	 0.0163098
3.16354	 0.0160069
3.16208	 0.0157693
3.16135	 0.0154918
3.16358	 0.0153703
3.16364	 0.0150935
3.16179	 0.0149415
3.16254	 0.0147006
3.163	 0.0144567
3.16396	 0.0142461
3.16099	 0.0143217
3.15933	 0.0141863
3.15887	 0.0139671
3.15841	 0.0137546
3.15655	 0.0136691
3.15506	 0.0135428
3.15219	 0.0136438
3.15175	 0.0134487
3.15332	 0.0133448
3.15267	 0.0131687
3.15475	 0.0131475
3.15237	 0.0131816
3.15278	 0.0130062
3.15297	 0.0128307
3.15133	 0.0127637
3.15194	 0.0126092
3.15018	 0.0125679
3.15149	 0.0124743
3.14995	 0.0124105
3.15123	 0.0123207
3.14932	 0.0123171
3.15106	 0.0122901
3.14969	 0.0122184
3.14802	 0.0121864
3.14747	 0.012055
3.14769	 0.0119162
3.14908	 0.0118593
3.14963	 0.0117366
3.14924	 0.0116104
3.14674	 0.0117503
3.14713	 0.011627
3.14776	 0.0115172
3.14788	 0.0113934
3.14496	 0.0116432
3.14552	 0.0115332
3.14747	 0.0115789
3.14677	 0.0114805
3.14652	 0.0113654
3.14759	 0.0113004
3.14763	 0.0111869
