BEST LOSS FUNCTION MEAN and DV_STD
34.8302 1.8345
31.9095 1.39124
30.1692 1.0773
28.72 1.14794
27.5257 0.205676
27.4464 0.207144
27.4789 0.147742
27.4502 0.221747
27.4747 0.147192
27.4373 0.236135
27.388 0.339709
27.2642 0.52059
26.9698 0.644419
26.4061 0.628529
26.1587 0.48654
25.9321 0.475541
25.4752 0.64914
25.0766 0.692162
24.5674 0.600284
24.1055 0.45268
23.7926 0.448214
23.4172 0.550896
22.8571 0.529222
22.7032 0.516096
22.1719 0.446021
21.9745 0.396431
21.649 0.286612
21.5841 0.38648
21.4362 0.35825
21.4252 0.470639
21.2827 0.481837
20.9382 0.415675
20.7447 0.456513
20.5087 0.456444
20.1969 0.504628
19.7655 0.43882
19.4528 0.460468
19.0642 0.36485
18.804 0.281945
18.6372 0.197666
18.5856 0.197728
18.4451 0.225282
18.3335 0.206596
18.3163 0.222873
18.2131 0.27497
18.123 0.26376
17.9988 0.653275
17.2335 1.10265
15.8876 0.06593
15.8874 0.0654732
15.8815 0.0751624
15.8514 0.106548
15.8462 0.110924
15.8086 0.127306
15.8185 0.126354
15.7662 0.170202
15.783 0.177372
15.7155 0.215741
15.6671 0.231028
15.6353 0.25301
15.4734 0.279584
15.4009 0.306536
15.2703 0.311259
15.243 0.28567
15.1904 0.275087
15.0072 0.076918
14.973 0.049355
14.966 0.0487982
14.9437 0.0549949
14.9302 0.0397881
14.9325 0.00903582
14.934 0.00411409
14.9336 0.00498595
14.9323 0.00682245
14.9328 0.00629839
14.9344 0.00293925
14.9344 0.00293925
14.9348 0
14.9348 0
14.9337 0.00444085
14.9341 0.00382793
14.9265 0.04843
14.9341 0.00357929
14.9337 0.00463914
14.9325 0.0063479
14.9326 0.00715354
14.9044 0.166103
14.833 0.318083
14.7833 0.379702
14.5386 0.536733
14.211 0.533135
13.76 0.0744274
13.7323 0.138235
13.7094 0.174613
13.7443 0.114125
13.756 0.0815508
13.7445 0.114147
13.7675 0
13.7675 0
13.7672 0.0024703
13.7672 0.0024703
13.7668 0.0034577
13.7654 0.00570355
13.7647 0.00644309
13.763 0.00772086
13.7626 0.00792258
13.7633 0.00753588
13.761 0.0172842
13.76 0.0173909
13.7593 0.017426
13.7485 0.0823684
13.7432 0.0842457
13.7006 0.155004
13.6709 0.182715
13.6648 0.198121
13.6034 0.239185
13.467 0.257346
13.3433 0.206215
13.3561 0.214919
13.3383 0.19299
13.2119 0.0410555
13.2003 0.00875875
13.1978 0.00870884
13.1964 0.00835859
13.1968 0.00845507
13.1957 0.00807312
13.1871 0.072348
13.1971 0.00856464
13.1947 0.0226603
13.1938 0.0228806
13.1902 0.0391796
13.1964 0.0252935
13.1978 0.00870884
13.1964 0.00835859
13.1971 0.00856464
13.1964 0.00835859
13.1918 0.0596019
13.1904 0.0594067
11.4722 1.29422
10.3515 0.0027163
10.3515 0.00271518
10.351 0.00375619
10.3515 0.00271404
10.3453 0.0421441
10.3506 0.00437237
10.3498 0.00540858
10.3506 0.00458029
10.3496 0.0133415
10.3469 0.0249024
10.3477 0.0184699
10.3477 0.0184699
10.3422 0.0279925
10.3462 0.0222242
10.3428 0.0280197
10.3428 0.0280167
10.338 0.0329889
10.3428 0.0280197
10.3373 0.0342406
10.3354 0.0358827
10.3265 0.0414427
10.3256 0.0413749
10.3228 0.0421875
10.3207 0.043244
10.3158 0.0439063
10.3109 0.0470613
10.2962 0.0560469
10.2874 0.0692957
10.2781 0.0584352
10.2815 0.0510924
10.2851 0.042197
10.2506 0.104288
10.1272 0.32461
9.85929 0.515901
9.02376 0.124509
8.95969 0.07884
8.93603 0.0991054
8.92047 0.156264
8.80802 0.216541
8.6927 0.232276
8.50346 0.101696
8.46645 0
8.46645 0
8.46645 0
8.46645 0
8.45402 0.0879498
8.45402 0.0879498
8.45402 0.0879498
8.42914 0.149192
8.44158 0.123104
8.39155 0.204052
8.35396 0.241107
8.22986 0.304715
8.08653 0.302922
7.84481 0.00183434
7.84456 0
7.84456 0
7.84456 0
7.84416 0.00281236
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.84456 0
7.83686 0.054435
7.82916 0.0761931
7.82146 0.0923399
7.82916 0.0761931
7.78297 0.142544
7.6926 0.188559
7.55436 0.165552
7.45912 0.00131337
7.45881 0.0015888
7.4588 0.00159429
7.45817 0.00237419
7.45842 0.00180702
7.4582 0.00185867
7.45759 0.00191347
7.45615 0.0112126
7.45591 0.0115277
7.45376 0.0156686
7.45609 0.0106849
