#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1     1.01267     1.01267           0
           2     1.13506     1.07386   0.0432709
           3      1.1936     1.11377   0.0435216
           4     1.19149      1.1332   0.0367232
           5      1.2004     1.14664   0.0317426
           6     1.18862     1.15364   0.0272121
           7     1.15294     1.15354   0.0233248
           8     1.17198     1.15584   0.0205228
           9     1.19097     1.15975   0.0186098
          10     1.20503     1.16428    0.017291
          11     1.18849     1.16648   0.0158587
          12     1.19637     1.16897   0.0147315
          13     1.21978     1.17288   0.0141073
          14     1.22835     1.17684   0.0136448
          15     1.21625     1.17947   0.0129856
          16     1.21278     1.18155   0.0123398
          17     1.20982     1.18321   0.0117255
          18     1.20745     1.18456   0.0111512
          19     1.20699     1.18574   0.0106266
          20     1.19514     1.18621   0.0101057
          21     1.19735     1.18674  0.00963834
          22     1.19944     1.18732  0.00921751
          23     1.21166     1.18838  0.00887731
          24     1.18589     1.18827  0.00850803
          25     1.20423     1.18891  0.00819162
          26     1.19798     1.18926  0.00788398
          27     1.17793     1.18884  0.00760314
          28       1.212     1.18967  0.00737645
          29     1.24552     1.19159  0.00736923
          30     1.23533     1.19305  0.00726637
          31     1.24178     1.19462  0.00719999
          32     1.23005     1.19573  0.00705958
          33     1.22545     1.19663  0.00690284
          34     1.22161     1.19736  0.00673879
          35      1.2232      1.1981  0.00658656
          36     1.22327      1.1988  0.00644058
          37     1.21502     1.19924  0.00628141
          38     1.22482     1.19991  0.00615206
          39      1.2386      1.2009  0.00607376
          40      1.2269     1.20155  0.00595657
          41     1.24791     1.20269   0.0059176
          42     1.23207     1.20338  0.00581793
          43     1.22956     1.20399  0.00571439
          44     1.25009     1.20504  0.00567976
          45     1.25173     1.20608  0.00564751
          46      1.2508     1.20705  0.00560778
          47     1.24971     1.20796  0.00556143
          48      1.2494     1.20882  0.00551217
          49     1.26204     1.20991  0.00550565
          50     1.23856     1.21048  0.00542528
          51     1.21902     1.21065  0.00532149
          52      1.1821      1.2101   0.0052474
          53     1.19293     1.20978  0.00515838
          54      1.1874     1.20936  0.00507948
          55     1.17365     1.20871  0.00502846
          56     1.19862     1.20853  0.00494189
          57     1.18126     1.20805  0.00487829
          58     1.20339     1.20797  0.00479484
          59     1.21512     1.20809  0.00471511
          60     1.19285     1.20784  0.00464336
          61     1.17845     1.20736  0.00459217
          62     1.20438     1.20731  0.00451836
          63     1.18223     1.20691  0.00446414
          64     1.17823     1.20646  0.00441682
          65     1.19591      1.2063  0.00435185
          66      1.2355     1.20674  0.00430834
          67     1.20097     1.20666   0.0042449
          68     1.17939     1.20626  0.00420137
          69     1.20619     1.20626  0.00414048
          70     1.22543     1.20653  0.00409038
          71     1.23792     1.20697   0.0040566
          72      1.2646     1.20777  0.00407844
          73     1.21677      1.2079  0.00402443
          74     1.21827     1.20804  0.00397249
          75     1.21604     1.20814  0.00392096
          76     1.23413     1.20848  0.00388425
          77     1.25217     1.20905  0.00387502
          78     1.24423      1.2095  0.00385149
          79     1.23578     1.20984  0.00381707
          80     1.25709     1.21043  0.00381478
          81     1.24518     1.21086  0.00379174
          82     1.23917      1.2112   0.0037612
          83     1.25731     1.21176  0.00375668
          84     1.26007     1.21233  0.00375573
          85     1.26135     1.21291  0.00375556
          86     1.23564     1.21317  0.00372118
          87     1.16891     1.21266  0.00371303
          88      1.2178     1.21272  0.00367129
          89     1.20054     1.21258  0.00363259
          90     1.24605     1.21296  0.00361121
          91     1.21782     1.21301  0.00357192
          92     1.19374      1.2128  0.00353923
          93     1.23845     1.21308   0.0035119
