#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         184     1.20005     1.17629  0.00221337
         185      1.2349     1.17661  0.00222396
         186     1.21302      1.1768  0.00222061
         187      1.1527     1.17667  0.00221247
         188     1.16906     1.17663  0.00220107
         189      1.1489     1.17649  0.00219431
         190     1.18041     1.17651  0.00218286
         191     1.17125     1.17648   0.0021716
         192     1.18655     1.17653  0.00216093
         193     1.20562     1.17668  0.00215498
         194     1.20054      1.1768  0.00214738
         195     1.19093     1.17688  0.00213759
         196     1.15712     1.17678  0.00212905
         197     1.16316     1.17671  0.00211937
         198     1.17112     1.17668  0.00210885
         199     1.14745     1.17653  0.00210336
         200      1.1741     1.17652  0.00209288
         201     1.18625     1.17657  0.00208303
         202     1.19025     1.17664  0.00207382
         203     1.18178     1.17666  0.00206376
         204     1.21084     1.17683  0.00206043
         205     1.21927     1.17704  0.00206075
         206     1.21319     1.17721  0.00205821
         207     1.21063     1.17737  0.00205459
         208      1.1703     1.17734  0.00204499
         209     1.14513     1.17719  0.00204101
         210     1.13767       1.177  0.00203994
         211     1.15702      1.1769  0.00203247
         212     1.15607      1.1768  0.00202526
         213     1.17317     1.17679  0.00201582
         214     1.15609     1.17669  0.00200872
         215       1.157      1.1766  0.00200146
         216     1.17126     1.17657  0.00199235
         217     1.16173     1.17651  0.00198434
         218     1.19243     1.17658  0.00197658
         219     1.16312     1.17652  0.00196851
         220     1.12519     1.17628  0.00197334
         221     1.15231     1.17618  0.00196739
         222     1.17771     1.17618  0.00195854
         223     1.20066     1.17629  0.00195283
         224     1.17551     1.17629  0.00194412
         225     1.20934     1.17644  0.00194102
         226     1.19827     1.17653  0.00193483
         227     1.18231     1.17656  0.00192648
         228      1.1642      1.1765  0.00191879
         229     1.19606     1.17659  0.00191231
         230      1.1782      1.1766  0.00190401
         231     1.18354     1.17663  0.00189601
         232     1.20396     1.17674  0.00189149
         233     1.18367     1.17677  0.00188361
         234     1.15142     1.17666  0.00187867
         235     1.17627     1.17666  0.00187068
         236     1.20406     1.17678  0.00186635
         237     1.19967     1.17688  0.00186097
         238     1.21237     1.17703  0.00185912
         239     1.21985      1.1772  0.00185995
         240     1.21047     1.17734  0.00185736
         241     1.17519     1.17733  0.00184968
         242     1.20139     1.17743   0.0018447
         243     1.23344     1.17766  0.00185145
         244     1.20552     1.17778  0.00184738
         245     1.19211     1.17784  0.00184077
         246     1.21558     1.17799  0.00183967
         247     1.21234     1.17813  0.00183747
         248     1.18579     1.17816  0.00183032
         249     1.20144     1.17825  0.00182535
         250      1.1879     1.17829  0.00181846
         251      1.1869     1.17833  0.00181154
         252     1.18219     1.17834  0.00180441
         253     1.18091     1.17835  0.00179731
         254     1.18234     1.17837   0.0017903
         255     1.18308     1.17839  0.00178338
         256     1.13775     1.17823  0.00178346
         257     1.16644     1.17818  0.00177711
         258     1.17891     1.17818  0.00177023
         259     1.16975     1.17815  0.00176369
         260     1.21659      1.1783  0.00176309
         261     1.18744     1.17833  0.00175668
         262     1.14886     1.17822  0.00175358
         263     1.15418     1.17813  0.00174929
         264     1.14906     1.17802  0.00174613
         265     1.20881     1.17814   0.0017434
         266      1.1784     1.17814  0.00173685
         267      1.1839     1.17816  0.00173048
         268     1.13853     1.17801  0.00173032
         269     1.12127      1.1778   0.0017367
         270     1.16499     1.17775  0.00173092
         271     1.21107     1.17788  0.00172889
         272     1.21212       1.178  0.00172712
         273      1.2044      1.1781  0.00172349
         274     1.17474     1.17809  0.00171725
         275     1.16674     1.17804   0.0017115
         276     1.16923     1.17801   0.0017056
         277     1.18789     1.17805  0.00169981
         278     1.17855     1.17805   0.0016937
         279     1.19105      1.1781  0.00168827
         280     1.19571     1.17816  0.00168341
         281     1.15668     1.17808  0.00167915
         282     1.17129     1.17806  0.00167337
         283     1.21191     1.17818  0.00167173
         284     1.17809     1.17818  0.00166584
         285     1.13053     1.17801  0.00166837
         286     1.17545       1.178  0.00166256
         287     1.17431     1.17799  0.00165681
         288     1.21515     1.17812  0.00165608
         289     1.20589     1.17821  0.00165313
         290     1.20697     1.17831   0.0016504
         291     1.21702     1.17845  0.00165008
         292     1.20446     1.17854  0.00164684
         293     1.20757     1.17864  0.00164419
         294     1.16543     1.17859  0.00163921
         295     1.19964     1.17866  0.00163521
         296      1.2177     1.17879    0.001635
         297     1.22405     1.17895  0.00163658
         298      1.2055     1.17904  0.00163351
         299     1.17132     1.17901  0.00162825
         300     1.17687       1.179  0.00162284
         301     1.16279     1.17895  0.00161834
         302     1.14489     1.17884   0.0016169
         303      1.1571     1.17876  0.00161316
         304     1.18519     1.17878  0.00160799
         305     1.18722     1.17881  0.00160296
         306     1.17197     1.17879  0.00159787
         307      1.1895     1.17883  0.00159305
         308      1.1688     1.17879  0.00158821
         309     1.17851     1.17879  0.00158307
         310     1.19225     1.17883  0.00157856
         311     1.19245     1.17888  0.00157409
         312     1.19426     1.17893  0.00156982
         313     1.19005     1.17896   0.0015652
         314     1.17875     1.17896  0.00156022
         315     1.17813     1.17896  0.00155527
         316      1.1645     1.17891  0.00155102
         317     1.16323     1.17887  0.00154692
         318     1.16989     1.17884  0.00154231
         319     1.19235     1.17888  0.00153806
         320     1.16997     1.17885   0.0015335
         321     1.14875     1.17876  0.00153159
         322     1.17254     1.17874  0.00152695
         323     1.18015     1.17874  0.00152223
         324      1.1298     1.17859  0.00152501
         325     1.17785     1.17859  0.00152032
         326     1.16521     1.17855  0.00151621
         327     1.16847     1.17852  0.00151189
         328      1.1824     1.17853  0.00150732
         329     1.21903     1.17865  0.00150776
         330     1.17828     1.17865  0.00150319
         331     1.17916     1.17865  0.00149865
         332     1.20872     1.17874  0.00149687
         333     1.17824     1.17874  0.00149238
         334     1.15022     1.17866  0.00149035
         335     1.19048     1.17869  0.00148632
         336     1.16201     1.17864  0.00148272
         337     1.17312     1.17863  0.00147841
         338      1.1823     1.17864  0.00147408
         339     1.17551     1.17863  0.00146976
         340     1.16941      1.1786  0.00146569
         341     1.20603     1.17868  0.00146359
         342     1.17288     1.17866  0.00145941
         343     1.16204     1.17862  0.00145596
         344     1.16983     1.17859  0.00145195
         345     1.18842     1.17862  0.00144803
         346     1.17389      1.1786  0.00144391
         347     1.15937     1.17855  0.00144081
         348     1.17275     1.17853  0.00143676
         349     1.18991     1.17857  0.00143302
         350     1.18277     1.17858  0.00142897
         351     1.16643     1.17854  0.00142532
         352     1.15203     1.17847  0.00142326
         353     1.16963     1.17844  0.00141945
         354     1.22636     1.17858  0.00142188
         355     1.20267     1.17865  0.00141949
         356     1.17332     1.17863  0.00141558
         357     1.14775     1.17854  0.00141426
         358     1.14106     1.17844  0.00141418
         359     1.14668     1.17835    0.001413
         360      1.1436     1.17825  0.00141237
         361     1.14395     1.17816  0.00141165
         362     1.13136     1.17803  0.00141366
         363     1.17776     1.17803  0.00140977
         364     1.18886     1.17806  0.00140621
         365     1.15363     1.17799  0.00140395
         366     1.15069     1.17792  0.00140209
         367     1.19591     1.17797  0.00139913
         368      1.1621     1.17792  0.00139599
         369     1.20043     1.17798  0.00139354
         370     1.20771     1.17806  0.00139209
         371     1.22555     1.17819  0.00139421
         372     1.22296     1.17831  0.00139564
         373     1.19178     1.17835  0.00139237
         374     1.17775     1.17835  0.00138864
         375      1.2009     1.17841  0.00138624
         376     1.17297     1.17839  0.00138263
         377     1.17949      1.1784  0.00137897
         378     1.18329     1.17841  0.00137538
         379     1.16654     1.17838  0.00137211
         380     1.18933     1.17841   0.0013688
         381     1.17889     1.17841  0.00136521
         382     1.19613     1.17845  0.00136242
         383     1.18736     1.17848  0.00135906
         384     1.21025     1.17856  0.00135804
         385     1.24688     1.17874  0.00136606
         386     1.22709     1.17886  0.00136825
         387     1.18138     1.17887  0.00136473
         388     1.17887     1.17887  0.00136121
         389     1.18393     1.17888  0.00135778
         390     1.16626     1.17885  0.00135468
         391     1.17975     1.17885  0.00135122
         392     1.18561     1.17887  0.00134788
         393      1.1636     1.17883  0.00134501
         394     1.15425     1.17877  0.00134304
         395      1.1832     1.17878  0.00133969
         396     1.18292     1.17879  0.00133635
         397     1.17261     1.17877  0.00133307
         398      1.1715     1.17876  0.00132985
         399     1.16972     1.17873  0.00132671
         400     1.16458      1.1787  0.00132386
         401     1.14462     1.17861  0.00132329
         402     1.16484     1.17858  0.00132044
         403     1.16911     1.17856  0.00131737
         404     1.12165     1.17841  0.00132162
         405     1.16096     1.17837  0.00131906
         406      1.1918      1.1784  0.00131622
         407     1.20686     1.17847  0.00131485
         408     1.16951     1.17845  0.00131181
         409     1.16992     1.17843  0.00130876
         410      1.1808     1.17844  0.00130559
         411     1.17022     1.17842  0.00130256
         412     1.14535     1.17834  0.00130187
         413     1.16705     1.17831    0.001299
         414     1.16104     1.17827  0.00129654
         415     1.14852      1.1782  0.00129539
         416     1.13856      1.1781  0.00129578
         417     1.15615     1.17805  0.00129374
         418     1.19607     1.17809  0.00129136
         419     1.15849     1.17804  0.00128913
         420     1.17538     1.17804  0.00128608
         421     1.19635     1.17808  0.00128376
         422     1.20694     1.17815  0.00128253
         423     1.17174     1.17814  0.00127959
         424     1.17602     1.17813  0.00127658
         425     1.18682     1.17815  0.00127374
         426      1.1691     1.17813  0.00127093
         427     1.15375     1.17807  0.00126924
         428     1.18315     1.17808  0.00126633
         429     1.17649     1.17808  0.00126338
         430     1.16289     1.17804  0.00126094
         431     1.14445     1.17797  0.00126042
         432     1.11184     1.17781  0.00126676
         433     1.15065     1.17775  0.00126539
         434     1.20765     1.17782  0.00126435
         435     1.18508     1.17784  0.00126155
         436     1.18117     1.17784  0.00125868
         437     1.15102     1.17778  0.00125729
         438     1.15224     1.17772  0.00125577
         439     1.16019     1.17768  0.00125355
         440     1.16544     1.17766  0.00125101
         441     1.19347     1.17769  0.00124869
         442     1.20785     1.17776  0.00124772
         443     1.20547     1.17782  0.00124647
         444     1.20496     1.17788  0.00124516
         445     1.22679     1.17799  0.00124721
         446     1.22184     1.17809  0.00124828
         447     1.20669     1.17816  0.00124712
         448     1.24368      1.1783  0.00125289
         449     1.19913     1.17835  0.00125096
         450     1.24099     1.17849   0.0012559
         451      1.2231     1.17859    0.001257
         452      1.2151     1.17867  0.00125681
         453     1.21713     1.17875   0.0012569
         454      1.2427     1.17889    0.001262
         455     1.20992     1.17896  0.00126107
         456     1.18842     1.17898  0.00125847
         457     1.19003     1.17901  0.00125595
         458     1.21263     1.17908  0.00125535
         459     1.21181     1.17915  0.00125464
         460     1.18884     1.17917  0.00125209
         461     1.20847     1.17924  0.00125099
         462     1.18414     1.17925  0.00124833
         463     1.16255     1.17921  0.00124615
         464     1.18775     1.17923   0.0012436
         465     1.17612     1.17922  0.00124094
         466     1.18768     1.17924  0.00123841
         467     1.19309     1.17927  0.00123612
         468      1.1936      1.1793  0.00123385
         469     1.16099     1.17926  0.00123184
         470     1.18976     1.17928  0.00122942
         471     1.16531     1.17925  0.00122717
         472     1.16456     1.17922  0.00122497
         473     1.19414     1.17926  0.00122278
         474     1.19531     1.17929  0.00122067
         475     1.22179     1.17938  0.00122138
         476     1.21963     1.17946  0.00122173
         477     1.19704      1.1795  0.00121973
         478     1.16059     1.17946  0.00121782
         479     1.16943     1.17944  0.00121546
         480     1.14835     1.17937  0.00121465
         481     1.17064     1.17936  0.00121226
         482      1.1803     1.17936  0.00120974
         483     1.14455     1.17929  0.00120938
         484     1.15059     1.17923  0.00120834
         485     1.14655     1.17916  0.00120773
         486     1.13285     1.17906  0.00120899
         487     1.17928     1.17907  0.00120651
         488     1.15291     1.17901  0.00120523
         489     1.15245     1.17896  0.00120399
         490     1.15346     1.17891  0.00120266
         491      1.1908     1.17893  0.00120045
         492     1.17208     1.17892  0.00119809
         493     1.16813     1.17889  0.00119586
         494     1.12003     1.17877  0.00119936
         495     1.13036     1.17868  0.00120092
         496     1.14679     1.17861  0.00120022
         497     1.17618     1.17861  0.00119781
         498     1.20056     1.17865  0.00119622
         499     1.16899     1.17863  0.00119398
         500     1.13783     1.17855  0.00119437
         501     1.13743     1.17847  0.00119481
         502     1.16211     1.17844  0.00119287
         503     1.16806     1.17842  0.00119068
         504     1.18152     1.17842  0.00118833
         505     1.18183     1.17843    0.001186
         506     1.19122     1.17845  0.00118392
         507     1.15426     1.17841  0.00118255
         508     1.17194     1.17839  0.00118029
         509     1.17623     1.17839  0.00117798
         510     1.16274     1.17836  0.00117607
         511     1.16639     1.17833    0.001174
         512     1.16075      1.1783  0.00117221
         513      1.1634     1.17827  0.00117028
         514     1.16982     1.17825  0.00116812
         515     1.22123     1.17834  0.00116883
         516     1.17118     1.17832  0.00116665
         517     1.17662     1.17832   0.0011644
         518     1.18254     1.17833  0.00116218
         519     1.20079     1.17837  0.00116074
         520     1.18491     1.17838  0.00115858
         521     1.18078     1.17839  0.00115636
         522     1.15937     1.17835  0.00115472
         523     1.15739     1.17831  0.00115321
         524     1.18657     1.17833  0.00115112
         525     1.17257     1.17832  0.00114898
         526     1.16725      1.1783  0.00114699
         527     1.17593     1.17829  0.00114482
         528     1.20823     1.17835  0.00114405
         529     1.22191     1.17843  0.00114485
         530     1.19827     1.17847   0.0011433
         531     1.20377     1.17852  0.00114214
         532     1.17192      1.1785  0.00114006
         533     1.16268     1.17847  0.00113831
         534     1.18955      1.1785  0.00113637
         535     1.22708     1.17859  0.00113787
         536     1.19188     1.17861  0.00113601
         537     1.16913     1.17859  0.00113403
         538     1.19005     1.17861  0.00113213
         539     1.16926      1.1786  0.00113016
         540     1.17829      1.1786  0.00112807
         541     1.16239     1.17857  0.00112638
         542     1.14906     1.17851  0.00112562
         543     1.14595     1.17845  0.00112514
         544     1.16346     1.17842  0.00112341
         545     1.15089     1.17837  0.00112248
         546     1.17728     1.17837  0.00112043
         547     1.18455     1.17838  0.00111844
         548     1.16282     1.17835  0.00111676
         549     1.16392     1.17833  0.00111503
         550     1.20425     1.17838    0.001114
         551      1.1532     1.17833  0.00111292
         552     1.17674     1.17833   0.0011109
         553     1.16123      1.1783  0.00110932
         554     1.18815     1.17831  0.00110746
         555     1.20507     1.17836  0.00110652
         556     1.19556     1.17839  0.00110496
         557     1.15734     1.17836  0.00110362
         558     1.19268     1.17838  0.00110194
         559     1.19053      1.1784  0.00110019
         560     1.18346     1.17841  0.00109826
         561     1.16482     1.17839  0.00109657
         562     1.22723     1.17847  0.00109806
         563     1.17811     1.17847  0.00109611
         564     1.16433     1.17845  0.00109445
         565     1.20114     1.17849  0.00109325
         566      1.1971     1.17852  0.00109181
         567     1.17852     1.17852  0.00108989
         568     1.22243      1.1786   0.0010907
         569     1.16784     1.17858  0.00108895
         570     1.14125     1.17851  0.00108901
         571     1.14792     1.17846  0.00108842
         572     1.15131     1.17841  0.00108755
         573     1.17174      1.1784  0.00108571
         574     1.21382     1.17846  0.00108557
         575     1.18195     1.17847   0.0010837
         576      1.2149     1.17853  0.00108367
         577     1.17279     1.17852  0.00108183
         578     1.19052     1.17854  0.00108016
         579     1.21737     1.17861  0.00108037
         580     1.23029      1.1787  0.00108218
         581      1.1798      1.1787  0.00108032
         582     1.17557      1.1787  0.00107848
         583     1.16909     1.17868  0.00107675
         584     1.18271     1.17869  0.00107493
         585     1.14089     1.17862  0.00107503
         586     1.16776      1.1786  0.00107336
         587       1.162     1.17858   0.0010719
         588     1.15499     1.17854  0.00107083
         589      1.1342     1.17846  0.00107165
         590     1.14282      1.1784  0.00107154
         591     1.18602     1.17841   0.0010698
         592     1.19718     1.17844  0.00106847
         593      1.1605     1.17841  0.00106709
         594     1.16342     1.17839  0.00106559
         595     1.22179     1.17846   0.0010663
         596     1.20983     1.17851  0.00106581
         597     1.19056     1.17853  0.00106421
         598     1.18221     1.17854  0.00106245
         599     1.19214     1.17856  0.00106092
         600     1.19136     1.17858  0.00105936
