#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
          94     1.21338     1.23068  0.00340739
          95     1.24909     1.23087  0.00337703
          96     1.26222      1.2312   0.0033576
          97     1.20218      1.2309  0.00333629
          98     1.24173     1.23101  0.00330408
          99      1.2501      1.2312  0.00327632
         100      1.2224     1.23112  0.00324474
         101     1.21554     1.23096  0.00321628
         102     1.21942     1.23085  0.00318674
         103     1.23025     1.23084   0.0031558
         104     1.24351     1.23097  0.00312781
         105     1.19646     1.23064  0.00311524
         106     1.23284     1.23066  0.00308592
         107     1.24899     1.23083  0.00306183
         108     1.23964     1.23091  0.00303457
         109     1.18914     1.23053  0.00303082
         110     1.18689     1.23013  0.00302912
         111     1.22422     1.23008   0.0030023
         112     1.22101        1.23  0.00297658
         113     1.20018     1.22973  0.00296192
         114     1.25201     1.22993  0.00294237
         115     1.25816     1.23017  0.00292701
         116     1.21806     1.23007  0.00290364
         117     1.20595     1.22986  0.00288613
         118     1.21603     1.22975  0.00286406
         119     1.19383     1.22944  0.00285584
         120     1.17995     1.22903  0.00286167
         121      1.1759     1.22859  0.00287151
         122      1.1888     1.22827  0.00286643
         123     1.20569     1.22808    0.002849
         124     1.20829     1.22792  0.00283049
         125     1.19092     1.22763  0.00282328
         126     1.19312     1.22735  0.00281413
         127     1.19053     1.22706  0.00280687
         128     1.19505     1.22681  0.00279606
         129     1.19686     1.22658  0.00278401
         130     1.20415     1.22641  0.00276794
         131     1.25505     1.22663  0.00275543
         132     1.26289      1.2269  0.00274821
         133     1.21598     1.22682  0.00272878
         134     1.21395     1.22672   0.0027101
         135     1.23195     1.22676   0.0026903
         136     1.22165     1.22672  0.00267078
         137     1.19352     1.22648  0.00266227
         138     1.22974     1.22651  0.00264308
         139     1.25123     1.22668  0.00263004
         140      1.2175     1.22662  0.00261208
         141     1.20929      1.2265  0.00259644
         142     1.21897     1.22644   0.0025787
         143     1.21636     1.22637  0.00256163
         144     1.21605      1.2263  0.00254484
         145     1.22617      1.2263  0.00252729
         146      1.2111      1.2262  0.00251212
         147     1.21121     1.22609   0.0024971
         148     1.23782     1.22617  0.00248149
         149     1.24383     1.22629  0.00246766
         150     1.25711      1.2265  0.00245975
         151     1.21563     1.22642  0.00244451
         152     1.21269     1.22633   0.0024301
         153     1.20894     1.22622  0.00241687
         154      1.2272     1.22623  0.00240119
         155     1.22986     1.22625  0.00238581
         156     1.25017      1.2264  0.00237544
         157     1.22851     1.22642  0.00236034
         158     1.23226     1.22645   0.0023457
         159     1.21357     1.22637  0.00233234
         160      1.2071     1.22625  0.00232087
         161     1.24247     1.22635  0.00230864
         162     1.27785     1.22667  0.00231618
         163     1.24984     1.22681  0.00230633
         164      1.2343     1.22686  0.00229272
         165     1.25222     1.22701  0.00228397
         166     1.25063     1.22715  0.00227463
         167     1.28063     1.22748  0.00228344
         168     1.26784     1.22772  0.00228246
         169     1.21971     1.22767  0.00226944
         170     1.21994     1.22762  0.00225655
         171     1.22425      1.2276  0.00224344
         172     1.24311     1.22769  0.00223221
         173     1.22468     1.22768  0.00221937
         174     1.23186      1.2277  0.00220675
         175     1.17793     1.22742  0.00221239
         176     1.19024      1.2272  0.00220988
         177     1.17743     1.22692  0.00221521
         178     1.19051     1.22672  0.00221219
         179     1.24833     1.22684  0.00220312
         180     1.21884     1.22679  0.00219133
         181     1.23463     1.22684  0.00217965
         182     1.22536     1.22683  0.00216769
         183     1.22409     1.22681   0.0021559
         184       1.239     1.22688   0.0021452
         185     1.29288     1.22724  0.00216307
         186     1.27089     1.22747  0.00216413
         187      1.2323      1.2275  0.00215271
         188     1.23733     1.22755   0.0021419
         189     1.25596      1.2277  0.00213583
         190     1.23498     1.22774  0.00212494
         191     1.25656     1.22789  0.00211916
         192     1.28522     1.22819  0.00212906
         193     1.25851     1.22835  0.00212381
         194     1.26735     1.22855  0.00212236
         195     1.24986     1.22866  0.00211429
         196     1.20466     1.22853  0.00210705
         197     1.21383     1.22846  0.00209767
         198     1.23069     1.22847  0.00208711
         199     1.23979     1.22853  0.00207739
         200     1.22298      1.2285  0.00206719
         201     1.22886      1.2285  0.00205691
         202     1.21748     1.22845  0.00204745
         203     1.21169     1.22836  0.00203903
         204     1.20965     1.22827  0.00203109
         205     1.20283     1.22815  0.00202497
         206     1.18542     1.22794  0.00202574
         207     1.18472     1.22773  0.00202669
         208     1.17395     1.22747  0.00203337
         209     1.20644     1.22737  0.00202613
         210     1.23979     1.22743  0.00201734
         211      1.2484     1.22753  0.00201023
         212     1.24287      1.2276  0.00200205
         213     1.23431     1.22764   0.0019929
         214     1.21906      1.2276  0.00198399
         215     1.23593     1.22763  0.00197514
         216     1.24911     1.22773   0.0019685
         217     1.22207     1.22771   0.0019596
         218     1.23355     1.22773  0.00195079
         219     1.25661     1.22787  0.00194633
         220     1.26661     1.22804  0.00194544
         221     1.28774     1.22831   0.0019553
         222     1.26541     1.22848  0.00195362
         223     1.28065     1.22871  0.00195881
         224     1.24923      1.2288  0.00195221
         225     1.23113     1.22882  0.00194356
         226     1.23159     1.22883    0.001935
         227      1.2545     1.22894  0.00192978
         228     1.24251       1.229  0.00192223
         229     1.24354     1.22906  0.00191489
         230      1.2167     1.22901  0.00190731
         231     1.23731     1.22905   0.0018994
         232     1.21448     1.22898  0.00189225
         233     1.23513     1.22901  0.00188431
         234     1.25809     1.22913  0.00188035
         235     1.22659     1.22912  0.00187238
         236     1.25102     1.22922  0.00186674
         237     1.26443     1.22936  0.00186477
         238     1.24832     1.22944  0.00185864
         239     1.22862     1.22944  0.00185086
         240     1.23006     1.22944  0.00184315
         241     1.22823     1.22944  0.00183551
         242     1.23738     1.22947  0.00182822
         243     1.21701     1.22942  0.00182142
         244     1.21931     1.22938  0.00181442
         245     1.25707     1.22949  0.00181053
         246     1.25298     1.22959  0.00180569
         247     1.26391     1.22973  0.00180372
         248     1.23528     1.22975  0.00179658
         249     1.21652     1.22969  0.00179015
         250     1.23564     1.22972  0.00178315
         251     1.20165     1.22961  0.00177955
         252      1.1733     1.22938  0.00178646
         253     1.16934     1.22915  0.00179509
         254     1.19234       1.229  0.00179387
         255     1.19545     1.22887  0.00179165
         256     1.23843     1.22891  0.00178504
         257     1.23795     1.22894  0.00177844
         258     1.23511     1.22897  0.00177171
         259      1.2158     1.22891   0.0017656
         260     1.19306     1.22878  0.00176418
         261      1.1854     1.22861  0.00176523
         262     1.16634     1.22837  0.00177442
         263       1.199     1.22826  0.00177119
         264      1.2163     1.22822  0.00176506
         265     1.22119     1.22819   0.0017586
         266      1.2146     1.22814  0.00175273
         267     1.21136     1.22808  0.00174729
         268     1.21892     1.22804   0.0017411
         269     1.22967     1.22805  0.00173464
         270     1.25758     1.22816  0.00173166
         271     1.24459     1.22822  0.00172633
         272     1.21665     1.22818  0.00172051
         273      1.2421     1.22823  0.00171496
         274     1.23072     1.22824  0.00170873
         275     1.26267     1.22836   0.0017071
         276     1.25027     1.22844  0.00170276
         277      1.2559     1.22854  0.00169949
         278     1.24259     1.22859  0.00169413
         279     1.23629     1.22862  0.00168828
         280     1.23413     1.22864  0.00168237
         281     1.24481     1.22869  0.00167737
         282     1.25371     1.22878  0.00167376
         283     1.26825     1.22892  0.00167365
         284     1.24224     1.22897  0.00166841
         285     1.21944     1.22894  0.00166289
         286      1.2188      1.2289  0.00165745
         287     1.23453     1.22892   0.0016518
         288     1.17325     1.22873  0.00165733
         289     1.18175     1.22856  0.00165955
         290     1.19712     1.22846  0.00165736
         291      1.2253     1.22845   0.0016517
         292     1.25759     1.22854  0.00164906
         293     1.27124     1.22869  0.00164985
         294     1.21456     1.22864  0.00164494
         295     1.21899     1.22861  0.00163969
         296     1.20694     1.22854  0.00163579
         297     1.20337     1.22845  0.00163247
         298     1.22138     1.22843  0.00162717
         299     1.21287     1.22838  0.00162256
         300     1.27162     1.22852  0.00162354
         301     1.26048     1.22863  0.00162161
         302     1.25473     1.22871  0.00161855
         303     1.26702     1.22884  0.00161813
         304     1.27677       1.229  0.00162047
         305      1.2884     1.22919  0.00162682
         306     1.30282     1.22943   0.0016392
         307     1.33826     1.22979  0.00167175
         308      1.3213     1.23008  0.00169253
         309     1.28553     1.23026  0.00169653
         310     1.26224     1.23037  0.00169419
         311     1.26069     1.23046  0.00169155
         312     1.25533     1.23054    0.001688
         313     1.21412     1.23049  0.00168343
         314     1.21546     1.23044  0.00167875
         315     1.24179     1.23048   0.0016738
         316     1.22321     1.23046  0.00166866
         317     1.21597     1.23041  0.00166402
         318     1.21885     1.23037  0.00165919
         319     1.23579     1.23039  0.00165407
         320     1.23763     1.23041  0.00164906
         321      1.2207     1.23038   0.0016442
         322     1.21425     1.23033  0.00163986
         323     1.24268     1.23037  0.00163523
         324     1.26027     1.23046  0.00163278
         325     1.20806      1.2304  0.00162921
         326     1.22364     1.23037  0.00162435
         327     1.24128     1.23041  0.00161972
         328     1.22605     1.23039  0.00161484
         329     1.21636     1.23035  0.00161049
         330     1.21502     1.23031  0.00160628
         331     1.21963     1.23027  0.00160175
         332     1.20819     1.23021  0.00159831
         333     1.22929      1.2302  0.00159351
         334     1.21868     1.23017  0.00158911
         335     1.20329     1.23009  0.00158639
         336     1.20691     1.23002  0.00158317
         337     1.24329     1.23006  0.00157896
         338     1.22223     1.23004  0.00157446
         339     1.22443     1.23002   0.0015699
         340     1.26275     1.23012  0.00156824
         341     1.22502      1.2301  0.00156371
         342     1.23475     1.23011  0.00155919
         343     1.22305     1.23009  0.00155478
         344     1.22739     1.23009  0.00155029
         345     1.24933     1.23014  0.00154679
         346     1.23004     1.23014  0.00154232
         347     1.24517     1.23018  0.00153849
         348     1.26787     1.23029  0.00153787
         349      1.2603     1.23038  0.00153587
         350     1.24969     1.23043  0.00153247
         351     1.25813     1.23051  0.00153013
         352     1.23002     1.23051  0.00152579
         353     1.22702      1.2305   0.0015215
         354     1.19559      1.2304  0.00152039
         355     1.22094     1.23038  0.00151634
         356     1.20263      1.2303  0.00151408
         357     1.20775     1.23024  0.00151116
         358     1.21775      1.2302  0.00150734
         359     1.24898     1.23025  0.00150405
         360     1.25247     1.23031  0.00150114
         361     1.29282     1.23049  0.00150693
         362     1.26399     1.23058  0.00150561
         363     1.21753     1.23054  0.00150189
         364     1.20691     1.23048  0.00149917
         365     1.22069     1.23045   0.0014953
         366     1.22134     1.23043  0.00149142
         367     1.21325     1.23038  0.00148809
         368     1.21498     1.23034  0.00148464
         369     1.23998     1.23037  0.00148084
         370     1.29488     1.23054  0.00148707
         371     1.28617     1.23069   0.0014906
         372     1.22287     1.23067  0.00148675
         373     1.21134     1.23062  0.00148366
         374     1.20613     1.23055  0.00148114
         375     1.24422     1.23059  0.00147764
         376     1.26364     1.23068  0.00147632
         377     1.25628     1.23074  0.00147397
         378     1.28858      1.2309  0.00147799
         379     1.28246     1.23103  0.00148034
         380     1.23627     1.23105  0.00147651
         381     1.21927     1.23102  0.00147295
         382      1.2496     1.23106   0.0014699
         383      1.2141     1.23102  0.00146673
         384     1.22623     1.23101  0.00146296
         385     1.23358     1.23101  0.00145918
         386      1.2475     1.23106  0.00145602
         387     1.26864     1.23115   0.0014555
         388     1.24651     1.23119  0.00145228
         389     1.24654     1.23123  0.00144909
         390     1.25191     1.23129  0.00144634
         391       1.264     1.23137  0.00144506
         392     1.24819     1.23141  0.00144201
         393     1.24754     1.23145  0.00143892
         394     1.24107     1.23148  0.00143548
         395     1.23781     1.23149  0.00143193
         396     1.24001     1.23152  0.00142848
         397     1.21384     1.23147  0.00142557
         398      1.2272     1.23146  0.00142203
         399     1.21402     1.23142  0.00141914
         400     1.24272     1.23144  0.00141587
         401     1.21569     1.23141  0.00141289
         402     1.23908     1.23142   0.0014095
         403     1.19733     1.23134  0.00140854
         404     1.20355     1.23127  0.00140673
         405     1.22142     1.23125  0.00140347
         406     1.21744     1.23121  0.00140042
         407     1.25811     1.23128  0.00139854
         408     1.22605     1.23127  0.00139517
         409     1.22529     1.23125  0.00139184
         410     1.21363     1.23121  0.00138911
         411     1.23361     1.23121  0.00138574
         412     1.21467     1.23117  0.00138296
         413     1.19848      1.2311  0.00138187
         414     1.21107     1.23105  0.00137938
         415       1.226     1.23103  0.00137611
         416     1.22141     1.23101    0.001373
         417     1.26569     1.23109  0.00137222
         418     1.22466     1.23108  0.00136903
         419     1.23106     1.23108  0.00136576
         420     1.24153      1.2311  0.00136273
         421     1.25082     1.23115   0.0013603
         422     1.22794     1.23114   0.0013571
         423       1.216     1.23111  0.00135436
         424     1.22625      1.2311  0.00135122
         425     1.24123     1.23112  0.00134825
         426     1.23414     1.23113   0.0013451
         427     1.22241     1.23111  0.00134211
         428     1.24344     1.23114  0.00133928
         429     1.25923      1.2312  0.00133776
         430     1.26717     1.23128  0.00133726
         431     1.25339     1.23134  0.00133514
         432     1.25319     1.23139  0.00133301
         433     1.23884      1.2314  0.00133004
         434     1.26533     1.23148  0.00132927
         435     1.26036     1.23155  0.00132787
         436     1.26318     1.23162  0.00132681
         437     1.23624     1.23163  0.00132381
         438     1.21581      1.2316  0.00132128
         439     1.22703     1.23158  0.00131831
         440     1.24156     1.23161  0.00131551
         441     1.23992     1.23163  0.00131266
         442     1.24637     1.23166  0.00131012
         443     1.22699     1.23165   0.0013072
         444      1.2376     1.23166  0.00130433
         445     1.21841     1.23163  0.00130174
         446     1.24377     1.23166   0.0012991
         447     1.26526     1.23174  0.00129837
         448     1.24145     1.23176  0.00129565
         449     1.22552     1.23174  0.00129284
         450     1.26354     1.23181   0.0012919
         451     1.22327     1.23179  0.00128917
         452      1.2353      1.2318  0.00128634
         453      1.2197     1.23178  0.00128378
         454     1.21215     1.23173  0.00128168
         455     1.21792      1.2317  0.00127922
         456     1.26887     1.23178  0.00127901
         457     1.26155     1.23185  0.00127787
         458     1.23048     1.23185  0.00127508
         459     1.22661     1.23183  0.00127236
         460     1.22534     1.23182  0.00126967
         461     1.22293      1.2318  0.00126706
         462     1.24644     1.23183  0.00126472
         463     1.22918     1.23183    0.001262
         464     1.23534     1.23183   0.0012593
         465     1.20944     1.23179  0.00125751
         466     1.24359     1.23181  0.00125507
         467     1.20327     1.23175  0.00125387
         468     1.20105     1.23168   0.0012529
         469     1.22148     1.23166  0.00125042
         470     1.21367     1.23162  0.00124835
         471     1.24882     1.23166  0.00124623
         472       1.242     1.23168  0.00124378
         473     1.23418     1.23169  0.00124116
         474     1.20964     1.23164  0.00123942
         475     1.16789     1.23151  0.00124405
         476     1.19596     1.23143  0.00124368
         477     1.21537      1.2314  0.00124153
         478     1.20568     1.23135   0.0012401
         479     1.20796      1.2313  0.00123847
         480      1.2161     1.23127  0.00123629
         481     1.19499     1.23119  0.00123602
         482     1.23918     1.23121  0.00123357
         483     1.24937     1.23124  0.00123159
         484     1.25154     1.23129  0.00122975
         485     1.28045     1.23139  0.00123139
         486     1.26256     1.23145  0.00123053
         487     1.26306     1.23152  0.00122971
         488      1.2372     1.23153  0.00122724
         489     1.22039     1.23151  0.00122495
         490     1.21781     1.23148  0.00122277
         491     1.22294     1.23146   0.0012204
         492     1.22459     1.23145    0.001218
         493     1.24929     1.23148  0.00121606
         494     1.23868      1.2315  0.00121369
         495     1.21164     1.23146   0.0012119
         496     1.23496     1.23146  0.00120948
         497     1.22702     1.23145  0.00120708
         498      1.2599     1.23151    0.001206
         499     1.27265     1.23159   0.0012064
         500     1.29862     1.23173  0.00121141
         501     1.26462     1.23179  0.00121077
         502     1.25903     1.23185  0.00120958
         503     1.24221     1.23187  0.00120735
         504     1.21612     1.23184  0.00120536
         505     1.20012     1.23177   0.0012046
         506     1.20811     1.23173  0.00120313
         507     1.22289     1.23171  0.00120088
         508     1.24022     1.23173  0.00119864
         509     1.24828     1.23176  0.00119672
         510     1.21882     1.23173  0.00119465
         511     1.22295     1.23172  0.00119243
         512     1.22596     1.23171  0.00119016
         513     1.27334     1.23179   0.0011906
         514     1.24612     1.23181  0.00118861
         515     1.28272     1.23191   0.0011904
         516     1.28223     1.23201  0.00119208
         517      1.2576     1.23206   0.0011908
         518     1.25463      1.2321   0.0011893
         519     1.21343     1.23207  0.00118755
         520     1.22122     1.23205  0.00118545
         521     1.23612     1.23206   0.0011832
         522     1.24546     1.23208  0.00118122
         523     1.21431     1.23205  0.00117945
         524     1.19853     1.23198  0.00117893
         525     1.23812     1.23199  0.00117674
         526      1.2597     1.23205  0.00117568
         527     1.23705     1.23206  0.00117349
         528      1.2141     1.23202  0.00117176
         529     1.20303     1.23197  0.00117083
         530     1.20505     1.23192  0.00116972
         531     1.24439     1.23194  0.00116775
         532     1.23312     1.23194  0.00116556
         533     1.22037     1.23192  0.00116357
         534     1.22812     1.23191  0.00116142
         535     1.25075     1.23195  0.00115978
         536     1.27895     1.23204  0.00116093
         537     1.25706     1.23208   0.0011597
         538     1.24093      1.2321  0.00115766
         539     1.24073     1.23212  0.00115562
         540     1.23988     1.23213  0.00115357
         541      1.2619     1.23219  0.00115275
         542     1.24823     1.23222    0.001151
         543     1.23542     1.23222   0.0011489
         544     1.20538     1.23217  0.00114785
         545     1.20573     1.23212  0.00114676
         546     1.20355     1.23207  0.00114586
         547     1.17649     1.23197  0.00114826
         548     1.22811     1.23196  0.00114619
         549     1.23256     1.23196   0.0011441
         550     1.21691     1.23194  0.00114235
         551     1.22331     1.23192  0.00114038
         552      1.2838     1.23201  0.00114218
         553     1.29546     1.23213  0.00114586
         554      1.2409     1.23214   0.0011439
         555     1.24539     1.23217  0.00114209
         556      1.2297     1.23216  0.00114005
         557     1.25262      1.2322  0.00113859
         558     1.24291     1.23222  0.00113671
         559     1.25407     1.23226  0.00113535
         560     1.23276     1.23226  0.00113332
         561     1.24675     1.23229   0.0011316
         562     1.23925      1.2323  0.00112965
         563     1.22955     1.23229  0.00112766
         564     1.21158     1.23226  0.00112625
         565     1.22882     1.23225  0.00112428
         566     1.21048     1.23221  0.00112295
         567     1.22433      1.2322  0.00112105
         568     1.24918     1.23223  0.00111948
         569     1.27001     1.23229  0.00111948
         570     1.23595      1.2323  0.00111753
         571     1.25982     1.23235  0.00111661
         572     1.25558     1.23239   0.0011154
         573     1.26212     1.23244  0.00111466
         574     1.26311      1.2325    0.001114
         575     1.24103     1.23251  0.00111216
         576     1.21126     1.23247  0.00111084
         577     1.20855     1.23243  0.00110969
         578      1.2357     1.23244  0.00110778
         579     1.23144     1.23244  0.00110587
         580     1.18599     1.23236  0.00110686
         581     1.21716     1.23233  0.00110526
         582     1.24332     1.23235  0.00110353
         583     1.25951     1.23239  0.00110262
         584     1.21443     1.23236  0.00110116
         585     1.22535     1.23235  0.00109934
         586     1.22516     1.23234  0.00109753
         587     1.21394     1.23231  0.00109611
         588     1.21282     1.23228  0.00109475
         589     1.22676     1.23227  0.00109293
         590     1.21931     1.23224   0.0010913
         591     1.22038     1.23222  0.00108964
         592     1.24078     1.23224  0.00108789
         593     1.23256     1.23224  0.00108606
         594     1.21116      1.2322  0.00108481
         595     1.25343     1.23224  0.00108357
         596     1.26833      1.2323  0.00108344
         597     1.22262     1.23228  0.00108175
         598     1.20062     1.23223  0.00108124
         599     1.21854     1.23221  0.00107967
         600     1.24001     1.23222  0.00107795
