1.73613	0
1.64942	0.0867125
1.60105	0.069617
1.57966	0.0536738
1.54254	0.0557308
1.57963	0.0587051
1.59097	0.050893
1.57145	0.0482037
1.55332	0.046214
1.5493	0.0415306
1.56061	0.0392323
1.56634	0.0362693
1.56531	0.0333787
1.55014	0.0344238
1.55078	0.0320531
1.54854	0.030066
1.54396	0.0286117
1.54979	0.0275983
1.55186	0.0261875
1.55305	0.0248718
1.55738	0.0240506
1.55461	0.0230981
1.55295	0.0221334
1.54359	0.0231625
1.54045	0.0224377
1.53556	0.0221057
1.53438	0.0213039
1.53409	0.020531
1.53075	0.0200903
1.52532	0.0201534
1.53281	0.0208834
1.52543	0.0215273
1.52508	0.0208676
1.53039	0.0209291
1.52528	0.0209569
1.52768	0.0205082
1.52139	0.0209138
1.52072	0.0203672
1.51804	0.0200187
1.52137	0.0197954
1.52013	0.0193469
1.52335	0.0191542
1.52107	0.0188425
1.51707	0.0188391
1.52151	0.0189448
1.52057	0.0185526
1.52503	0.0186936
1.51843	0.019453
1.52265	0.0195149
1.52338	0.0191345
1.52023	0.0190192
1.51954	0.0186626
1.51838	0.0183436
1.52273	0.0185193
1.52361	0.0182003
1.52137	0.0180113
1.52332	0.0177998
1.52457	0.0175345
1.52444	0.0172352
1.52251	0.0170553
1.52137	0.0168119
1.52084	0.0165472
1.52161	0.0163009
1.5213	0.0160473
1.51993	0.0158572
1.51849	0.0156814
1.51842	0.0154458
1.51602	0.0154054
1.52055	0.0158443
1.51923	0.0156727
1.51892	0.0154534
1.51999	0.0152744
1.52327	0.0154174
1.52385	0.0152188
1.52599	0.0151664
1.52459	0.0150314
1.52335	0.0148867
1.5204	0.0149879
1.52101	0.0148096
1.51955	0.0146959
1.52136	0.0146255
1.52067	0.0144621
1.52199	0.0143474
1.52061	0.0142425
1.52247	0.0141965
1.52052	0.014166
1.52128	0.014023
1.52074	0.0138736
1.5191	0.0138144
1.52126	0.0138295
1.51865	0.013923
1.5195	0.0137973
1.52096	0.0137261
1.52215	0.0136311
1.521	0.0135356
1.52059	0.0134002
1.51966	0.013294
1.51935	0.0131613
1.52005	0.0130466
1.51954	0.0129258
