1.06226	 0
1.09964	 0.0373796
1.07236	 0.0347898
1.05158	 0.0321986
1.0247	 0.0366717
1.02155	 0.0301076
1.01621	 0.0259997
1.01792	 0.0225812
1.0151	 0.0201129
1.01225	 0.0182142
1.01398	 0.0165666
1.01498	 0.0151561
1.00968	 0.0149163
1.00472	 0.0146722
1.00236	 0.0138613
1.00383	 0.0130486
0.998427	 0.013395
1.00035	 0.0127745
0.997014	 0.0125353
0.99728	 0.011895
0.997371	 0.0113148
0.99761	 0.0107908
0.998161	 0.0103258
0.999087	 0.00992935
0.997698	 0.00962457
0.997126	 0.00926471
0.995821	 0.00900986
0.997125	 0.0087795
0.994953	 0.00874543
0.996463	 0.00858283
0.999659	 0.00889521
0.999417	 0.00861615
0.998161	 0.00844488
0.994467	 0.00898726
0.993215	 0.00881604
0.992742	 0.00858067
0.992112	 0.00836935
0.992433	 0.00815245
0.994766	 0.00827643
0.993197	 0.00821801
0.990858	 0.00834942
0.991591	 0.00818108
0.993891	 0.00831305
0.994502	 0.00814486
0.995756	 0.00805999
0.998552	 0.00836412
0.999438	 0.00823197
1.00083	 0.00817853
1.0006	 0.00801329
1.0014	 0.00789184
1.00144	 0.00773567
1.00087	 0.00760661
1.00186	 0.00752661
1.00144	 0.007398
1.00136	 0.00726269
1.00165	 0.00713777
1.00171	 0.00701174
1.00224	 0.00690964
1.00269	 0.00680682
1.00215	 0.00671463
1.00131	 0.00665686
1.00148	 0.00655094
1.0013	 0.00644864
1.00191	 0.00637661
1.00055	 0.00642325
1.00064	 0.00632576
0.999736	 0.00629602
0.999653	 0.00620328
0.99947	 0.00611548
1.00036	 0.00609353
1.00122	 0.00606728
1.00097	 0.00598748
0.999654	 0.00604997
0.999019	 0.00600135
0.999015	 0.00592079
0.998611	 0.00585628
0.997706	 0.00585014
0.997055	 0.00581124
0.995675	 0.00590077
0.995364	 0.00583486
0.99542	 0.00576265
0.995298	 0.00569325
0.995541	 0.00562947
0.995621	 0.00556262
0.995821	 0.00550042
0.995636	 0.00543922
0.9946	 0.00547536
0.994493	 0.00541383
0.994516	 0.0053527
0.994521	 0.00529289
0.99491	 0.00524888
0.993708	 0.00532884
0.993654	 0.00527152
0.994193	 0.005243
0.993693	 0.00521162
0.994618	 0.00523946
0.995256	 0.0052242
0.995066	 0.0051741
0.995188	 0.00512303
0.99472	 0.00509312
