1.02294	 0
1.02429	 0.00134423
1.01298	 0.0113296
1.00875	 0.00905983
1.01124	 0.00744431
1.012	 0.00612654
1.01105	 0.00526417
1.01286	 0.00490312
1.0107	 0.00483275
1.00802	 0.00508607
1.00674	 0.00477425
1.00665	 0.00435926
1.00652	 0.00401203
1.00655	 0.00371456
1.00631	 0.00346665
1.00533	 0.00338875
1.00377	 0.00354391
1.00342	 0.0033593
1.00312	 0.00319197
1.00233	 0.0031302
1.00234	 0.00297744
1.00172	 0.00290624
1.00151	 0.00278491
1.00136	 0.00267016
1.00107	 0.00257828
1.00061	 0.00251954
1.00007	 0.00248303
0.999897	 0.00239894
0.999443	 0.00235881
0.999655	 0.00228867
1.00041	 0.0023392
1.00059	 0.00227172
1.00057	 0.00220186
1.00046	 0.00213911
1.00148	 0.00231647
1.0015	 0.00225127
1.00071	 0.00232822
1.00113	 0.00230415
1.00159	 0.00229194
1.00171	 0.00223699
1.00201	 0.00220249
1.00196	 0.00215007
1.00194	 0.00209952
1.0015	 0.00209939
1.00167	 0.0020599
1.00126	 0.00205684
1.00124	 0.00201266
1.00113	 0.00197326
1.00091	 0.00194531
1.00099	 0.00190763
1.00044	 0.00194932
1.00015	 0.00193338
0.999945	 0.00190754
0.999977	 0.00187214
1.00005	 0.00183934
1.00027	 0.00181963
1.00017	 0.00179052
1.00029	 0.00176342
1.0006	 0.00176165
1.00043	 0.00174069
1.00033	 0.00171455
1.00035	 0.00168674
1.0001	 0.0016789
0.999996	 0.00165553
1.00049	 0.00170241
1.00044	 0.00167716
1.00026	 0.00166148
1.00021	 0.00163777
1.00041	 0.00162685
1.00036	 0.0016042
1.00045	 0.00158366
0.999934	 0.00164322
0.99975	 0.001631
0.99988	 0.0016141
0.999916	 0.00159282
1.00004	 0.00157647
1.00047	 0.00161482
1.0006	 0.00159891
1.00072	 0.00158363
1.00073	 0.00156371
1.00079	 0.00154561
1.00087	 0.00152856
1.00072	 0.00151705
1.00071	 0.00149894
1.00063	 0.00148319
1.00068	 0.0014665
1.00057	 0.00145367
1.00045	 0.00144168
1.00051	 0.00142675
1.00043	 0.00141334
1.00028	 0.00140574
1.00031	 0.00139066
1.00027	 0.00137619
1.00054	 0.00138885
1.00066	 0.00137928
1.00054	 0.00136986
1.00057	 0.00135589
1.0008	 0.00136197
1.00086	 0.00134926
1.00077	 0.00133814
