#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.780259    0.780259           0
           2    0.784468    0.782363  0.00148789
           3    0.789953    0.784893  0.00229152
           4    0.777082     0.78294   0.0024112
           5    0.787989     0.78395  0.00212988
           6    0.782279    0.783672  0.00179302
           7    0.781706    0.783391   0.0015587
           8    0.788221    0.783995  0.00147617
           9    0.785169    0.784125   0.0013179
          10    0.784327    0.784145  0.00118627
          11    0.775688    0.783376  0.00130401
          12    0.783018    0.783347  0.00119569
          13    0.783313    0.783344  0.00110371
          14    0.786568    0.783574  0.00104862
          15    0.777255    0.783153  0.00105996
          16    0.782526    0.783114 0.000994436
          17    0.784594    0.783201 0.000939744
          18    0.784129    0.783252 0.000888951
          19    0.777924    0.782972 0.000885289
          20    0.784372    0.783042 0.000843787
          21    0.781739     0.78298 0.000805885
          22    0.785571    0.783098 0.000777812
          23    0.784838    0.783173 0.000747666
          24    0.784692    0.783237 0.000719186
          25    0.782962    0.783226 0.000690502
          26     0.78396    0.783254 0.000664521
          27    0.784222     0.78329 0.000640876
          28    0.785809     0.78338 0.000624273
          29    0.781453    0.783313 0.000606271
          30    0.784057    0.783338 0.000586569
          31    0.783917    0.783357 0.000567944
          32    0.780779    0.783276 0.000555878
          33    0.784899    0.783325 0.000541206
          34      0.7815    0.783272 0.000527944
          35    0.783307    0.783273 0.000512861
          36    0.784486    0.783306 0.000499721
          37    0.786008    0.783379  0.00049152
          38     0.78322    0.783375 0.000478603
          39    0.781668    0.783331  0.00046833
          40     0.77701    0.783173 0.000482552
          41    0.784079    0.783196 0.000471287
          42    0.780088    0.783122  0.00046584
          43    0.784049    0.783143 0.000455505
          44    0.780483    0.783083 0.000449148
          45    0.787845    0.783188 0.000451464
          46    0.780562    0.783131 0.000445246
          47    0.783075     0.78313 0.000435775
          48     0.78325    0.783133 0.000426703
          49    0.785259    0.783176 0.000420195
          50    0.783952    0.783192 0.000412078
          51    0.781304    0.783155 0.000405657
          52    0.785213    0.783194 0.000399782
          53    0.785451    0.783237 0.000394501
          54    0.776106    0.783105 0.000408701
          55    0.787643    0.783187 0.000409517
          56    0.780845    0.783145 0.000404333
          57    0.784249    0.783165 0.000397703
          58    0.780054    0.783111 0.000394445
          59    0.786998    0.783177 0.000393224
          60     0.78261    0.783168 0.000386783
          61    0.785929    0.783213 0.000383082
          62    0.782929    0.783208 0.000376931
          63    0.785827     0.78325 0.000373234
          64    0.785108    0.783279 0.000368529
          65    0.783515    0.783282 0.000362877
          66    0.783373    0.783284 0.000357382
          67    0.780168    0.783237 0.000355061
          68    0.785413    0.783269 0.000351279
          69     0.78114    0.783238 0.000347541
          70    0.782505    0.783228 0.000342734
          71    0.784044    0.783239   0.0003381
          72    0.785909    0.783277 0.000335431
          73    0.780403    0.783237 0.000333139
          74    0.781538    0.783214 0.000329427
          75    0.779737    0.783168 0.000328281
          76    0.789286    0.783248 0.000333687
          77    0.782497    0.783239 0.000329496
          78    0.782129    0.783224 0.000325579
          79    0.784617    0.783242 0.000321935
