#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
         167    0.795289    0.794067 0.000206702
         168    0.790932    0.794048 0.000206313
         169    0.796091     0.79406 0.000205446
         170    0.796177    0.794073 0.000204614
         171    0.791066    0.794055 0.000204172
         172    0.799323    0.794086 0.000205269
         173    0.791178    0.794069  0.00020477
         174    0.792663    0.794061 0.000203752
         175    0.793888     0.79406  0.00020259
         176    0.794128     0.79406  0.00020144
         177    0.791291    0.794045 0.000200908
         178    0.792716    0.794037 0.000199918
         179    0.794254    0.794038 0.000198805
         180    0.797047    0.794055 0.000198402
         181    0.793064     0.79405 0.000197381
         182    0.791786    0.794037 0.000196688
         183    0.795387    0.794044 0.000195751
         184     0.79152    0.794031 0.000195168
         185    0.792426    0.794022 0.000194305
         186       0.796    0.794033 0.000193552
         187    0.796999    0.794049 0.000193165
         188     0.79207    0.794038 0.000192424
         189    0.792655    0.794031 0.000191545
         190    0.796255    0.794042 0.000190895
         191    0.796424    0.794055 0.000190302
         192    0.792829    0.794049 0.000189418
         193    0.799428    0.794076 0.000190477
         194     0.79651    0.794089 0.000189907
         195     0.78948    0.794065 0.000190399
         196    0.792268    0.794056 0.000189648
         197    0.799061    0.794082 0.000190379
         198    0.796706    0.794095 0.000189878
         199    0.789745    0.794073 0.000190178
         200    0.792286    0.794064 0.000189437
         201    0.791961    0.794054 0.000188783
         202    0.795645    0.794061 0.000188013
         203    0.793009    0.794056 0.000187158
         204    0.794827     0.79406 0.000186279
         205    0.795741    0.794068 0.000185551
         206    0.794824    0.794072 0.000184686
         207    0.793832    0.794071 0.000183798
         208     0.79164    0.794059 0.000183285
         209    0.797107    0.794074 0.000182987
         210    0.796932    0.794087 0.000182622
         211    0.795563    0.794094  0.00018189
         212    0.794444    0.794096  0.00018104
         213    0.795563    0.794103 0.000180321
         214    0.795061    0.794107 0.000179534
         215    0.793922    0.794106 0.000178701
         216    0.795461    0.794113 0.000177983
         217    0.787991    0.794084 0.000179385
