#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
           1    0.785459    0.785459           0
           2    0.789662     0.78756   0.0014859
           3    0.794978    0.790033  0.00224863
           4    0.786142     0.78906  0.00188513
           5    0.789135    0.789075  0.00150817
           6    0.790651    0.789338  0.00127948
           7    0.787168    0.789028  0.00113363
           8    0.786426    0.788703  0.00103754
           9    0.791031    0.788961 0.000953979
          10     0.79606    0.789671   0.0010912
          11     0.78113    0.788895  0.00123781
          12    0.789648    0.788957  0.00113625
          13    0.791098    0.789122  0.00106071
          14    0.787025    0.788972 0.000995468
          15    0.791457    0.789138 0.000942782
          16    0.784837    0.788869 0.000921392
          17    0.791639    0.789032 0.000881478
          18    0.784232    0.788765 0.000871919
          19    0.791636    0.788916 0.000839019
          20       0.787    0.788821 0.000802521
          21    0.789441     0.78885 0.000764849
          22    0.787735    0.788799  0.00073176
          23    0.793737    0.789014 0.000730753
          24    0.784409    0.788822 0.000725063
          25    0.787152    0.788755 0.000699133
          26    0.786209    0.788657 0.000679066
          27    0.792132    0.788786 0.000665997
          28    0.784463    0.788632 0.000659862
          29    0.790927    0.788711 0.000641837
          30    0.789579     0.78874 0.000621094
          31    0.787982    0.788715  0.00060154
          32     0.79315    0.788854 0.000598493
          33    0.784417     0.78872 0.000595267
          34    0.790348    0.788767 0.000579684
          35      0.7871     0.78872 0.000565076
          36    0.792814    0.788834 0.000560708
          37    0.787507    0.788798 0.000546698
          38    0.789146    0.788807 0.000532388
          39     0.78694    0.788759 0.000520884
          40     0.78651    0.788703 0.000510888
          41    0.790517    0.788747 0.000500341
          42    0.786452    0.788692 0.000491403
          43    0.789524    0.788712 0.000480356
          44    0.788773    0.788713  0.00046944
          45    0.787089    0.788677 0.000460394
          46    0.791707    0.788743 0.000455071
          47    0.788965    0.788748 0.000445414
          48    0.793553    0.788848 0.000447244
          49    0.787378    0.788818 0.000439121
          50    0.788296    0.788807 0.000430462
          51    0.790905    0.788848 0.000423983
          52    0.783936    0.788754 0.000426225
          53    0.789476    0.788768   0.0004184
          54    0.786436    0.788724 0.000412873
          55    0.790873    0.788763  0.00040721
          56    0.787881    0.788748 0.000400244
          57    0.792047    0.788806 0.000397386
          58    0.787427    0.788782 0.000391244
          59    0.787287    0.788757 0.000385432
          60    0.790129    0.788779 0.000379687
          61    0.793277    0.788853 0.000380554
          62    0.789536    0.788864 0.000374576
          63    0.785622    0.788813 0.000372148
          64    0.788972    0.788815 0.000366342
          65    0.787047    0.788788 0.000361714
          66    0.793854    0.788865 0.000364287
          67     0.78957    0.788875 0.000359002
          68    0.788113    0.788864 0.000353898
          69    0.783474    0.788786 0.000357288
          70    0.792109    0.788833 0.000355323
          71    0.790202    0.788853  0.00035084
          72    0.787249     0.78883 0.000346674
          73    0.784549    0.788772  0.00034685
          74    0.788489    0.788768 0.000342184
          75    0.789285    0.788775 0.000337691
          76    0.787566    0.788759 0.000333622
          77    0.790011    0.788775 0.000329686
          78    0.791555    0.788811  0.00032738
          79    0.791196    0.788841 0.000324625
          80     0.79051    0.788862 0.000321237
          81    0.788989    0.788863 0.000317275
          82    0.787488    0.788847 0.000313849
          83    0.786247    0.788815 0.000311627
          84    0.793189    0.788867 0.000312237
          85    0.786656    0.788841 0.000309646
          86    0.786924    0.788819 0.000306847
          87     0.78932    0.788825 0.000303374
          88    0.786848    0.788802 0.000300757
