TEMP:         EN_AVE:          ERROR: 
0.0124969       -0.427269     0.000238528
0.012372       -0.424964     0.000273056
0.0122482       -0.423906     0.000311281
0.0121258       -0.424625     0.000257575
0.0120045       -0.431448     0.000239411
0.0118845       -0.429117     0.000289545
0.0117656       -0.430456     0.000275159
0.011648       -0.431166      0.00028079
0.0115315       -0.431271      0.00027217
0.0114162       -0.432827     0.000277607
0.011302       -0.434077     0.000262225
0.011189       -0.434422     0.000235115
0.0110771       -0.432176     0.000276989
0.0109663       -0.432401     0.000256181
0.0108567       -0.430052     0.000244094
0.0107481       -0.428527     0.000297792
0.0106406       -0.431473     0.000279891
0.0105342       -0.435957     0.000224479
0.0104289       -0.437664     0.000257014
0.0103246       -0.437146     0.000238522
0.0102213        -0.43758     0.000279597
0.0101191       -0.434768     0.000225213
0.0100179       -0.436252     0.000248948
