#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0718776   0.0718776           0
           2   0.0715939   0.0717357 0.000100282
           3   0.0701707   0.0712141 0.000431165
           4   0.0707757   0.0711045 0.000337012
           5    0.072244   0.0713324 0.000337997
           6   0.0704374   0.0711832 0.000312851
           7   0.0713174   0.0712024 0.000268745
           8   0.0709203   0.0711671 0.000237454
           9   0.0718609   0.0712442 0.000223231
          10   0.0716153   0.0712813 0.000203969
          11   0.0694556   0.0711153 0.000243775
          12   0.0713636    0.071136 0.000224337
          13   0.0720972     0.07121 0.000218926
          14   0.0717768   0.0712504 0.000206998
          15   0.0713569   0.0712575  0.00019332
          16    0.072343   0.0713254 0.000192773
          17   0.0713947   0.0713295 0.000181476
          18   0.0709994   0.0713111 0.000172318
          19    0.070466   0.0712666 0.000168892
          20   0.0717403   0.0712903 0.000162099
          21   0.0725447   0.0713501 0.000165019
          22   0.0698725   0.0712829 0.000170638
          23   0.0718156   0.0713061 0.000164784
          24   0.0712013   0.0713017 0.000157975
          25   0.0718141   0.0713222  0.00015298
          26   0.0722829   0.0713591 0.000151493
          27   0.0723334   0.0713952 0.000150118
          28   0.0722817   0.0714269 0.000148057
          29   0.0708976   0.0714086 0.000144073
          30   0.0714747   0.0714108 0.000139287
          31   0.0704896   0.0713811 0.000137927
          32   0.0722828   0.0714093 0.000136465
          33   0.0714546   0.0714107 0.000132337
          34    0.071232   0.0714054 0.000128549
          35   0.0734901    0.071465 0.000137987
          36   0.0720659   0.0714817 0.000135159
          37   0.0724754   0.0715085 0.000134149
          38     0.07144   0.0715067 0.000130631
          39    0.073339   0.0715537 0.000135466
          40   0.0719056   0.0715625 0.000132365
          41   0.0709933   0.0715486 0.000129862
          42    0.070169   0.0715158 0.000130859
          43   0.0706952   0.0714967   0.0001292
          44   0.0722755   0.0715144  0.00012747
          45   0.0721364   0.0715282 0.000125385
          46   0.0713613   0.0715246 0.000122711
          47    0.070871   0.0715107 0.000120886
          48   0.0713218   0.0715067 0.000118431
          49   0.0728567   0.0715343 0.000119176
          50   0.0724518   0.0715526 0.000118196
