#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.451846    0.451846           0
           2    0.452418    0.452132 0.000202339
           3    0.451982    0.452082 0.000140991
           4    0.452274     0.45213 0.000113599
           5    0.452436    0.452191 0.000106117
           6    0.452695    0.452275 0.000117077
           7    0.452941     0.45237  0.00013355
           8    0.452433    0.452378 0.000117087
           9    0.452283    0.452368 0.000104559
          10    0.452965    0.452427  0.00010983
          11    0.452423    0.452427 9.98459e-05
          12    0.453032    0.452477 0.000103476
          13     0.45224    0.452459 9.71145e-05
          14    0.452379    0.452453 9.03476e-05
          15    0.452596    0.452463 8.48269e-05
          16    0.452935    0.452492 8.45083e-05
          17    0.453011    0.452523  8.4869e-05
          18    0.452741    0.452535 8.10162e-05
          19    0.452496    0.452533 7.67782e-05
          20    0.452444    0.452529 7.30689e-05
          21    0.452171    0.452512 7.15479e-05
          22     0.45314     0.45254  7.3778e-05
          23    0.452807    0.452552  7.1476e-05
          24    0.452576    0.452553 6.85048e-05
          25    0.452954    0.452569 6.76196e-05
          26    0.452951    0.452583 6.65975e-05
          27    0.452493     0.45258  6.4216e-05
          28    0.451744     0.45255 6.85179e-05
          29    0.452914    0.452563 6.72912e-05
          30    0.452502    0.452561 6.50784e-05
          31     0.45276    0.452567 6.32959e-05
          32    0.452577    0.452567 6.13186e-05
          33    0.452757    0.452573   5.973e-05
          34    0.452327    0.452566 5.84116e-05
          35    0.452743    0.452571 5.69611e-05
          36    0.451806     0.45255 5.92067e-05
          37    0.451415    0.452519 6.50704e-05
          38    0.452025    0.452506 6.46465e-05
          39    0.452398    0.452503 6.30481e-05
          40    0.452637    0.452507 6.15606e-05
          41    0.452665    0.452511 6.01803e-05
          42    0.453558    0.452535 6.37064e-05
          43    0.451903    0.452521  6.3902e-05
          44    0.452321    0.452516 6.26111e-05
          45    0.452047    0.452506 6.20805e-05
          46    0.452467    0.452505 6.07367e-05
          47    0.451847    0.452491 6.10373e-05
          48    0.452707    0.452495 5.99309e-05
          49    0.452507    0.452496 5.87084e-05
          50    0.452555    0.452497 5.75463e-05
