#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.112344    0.112344           0
           2    0.112747    0.112546 0.000142369
           3    0.112941    0.112677 0.000143477
           4    0.110638    0.112168 0.000454441
           5    0.115332    0.112801  0.00067281
           6    0.112891    0.112816 0.000560842
           7    0.111038    0.112562 0.000535142
           8    0.111723    0.112457 0.000478404
           9    0.112606    0.112473 0.000425536
          10    0.111823    0.112408 0.000387923
          11    0.108599    0.112062 0.000483119
          12    0.111286    0.111997 0.000447169
          13    0.113931    0.112146 0.000436818
          14    0.109668    0.111969 0.000440028
          15    0.108905    0.111765 0.000455633
          16    0.112636    0.111819 0.000430399
          17    0.113388    0.111912 0.000414857
          18    0.109829    0.111796 0.000407617
          19    0.110931     0.11175 0.000388695
          20    0.111295    0.111728 0.000369927
          21    0.112365    0.111758 0.000353554
          22    0.109389     0.11165   0.0003535
          23    0.108641    0.111519 0.000361529
          24    0.114742    0.111654 0.000370557
          25    0.111939    0.111665  0.00035591
          26    0.112354    0.111692 0.000343206
          27    0.112978    0.111739 0.000333785
          28    0.113586    0.111805 0.000328314
          29    0.112357    0.111824 0.000317543
          30    0.108492    0.111713 0.000325806
          31    0.112741    0.111746 0.000316979
          32    0.109282    0.111669 0.000316289
          33    0.113711    0.111731   0.0003127
          34    0.113136    0.111773 0.000306222
          35    0.112123    0.111783 0.000297637
          36    0.112105    0.111791 0.000289503
          37    0.109792    0.111737 0.000286679
          38      0.1115    0.111731 0.000279203
          39    0.113059    0.111765 0.000274113
          40     0.11393    0.111819 0.000272552
          41    0.109547    0.111764 0.000271483
          42    0.110347     0.11173 0.000267106
          43    0.109785    0.111685 0.000264698
          44    0.113118    0.111718 0.000260677
          45    0.110343    0.111687 0.000256667
          46     0.11185    0.111691 0.000251112
          47    0.113183    0.111722 0.000247769
          48    0.111819    0.111724 0.000242616
          49    0.108962    0.111668 0.000244127
          50    0.111048    0.111656 0.000239559
