#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.289138    0.289138           0
           2    0.288754    0.288946 0.000135701
           3    0.288957     0.28895 9.05185e-05
           4     0.28939     0.28906 0.000117084
           5    0.288897    0.289027 9.80917e-05
           6    0.289473    0.289101 0.000106185
           7    0.289745    0.289193 0.000124619
           8    0.289263    0.289202 0.000109343
           9    0.289468    0.289232 0.000101118
          10    0.288586    0.289167 0.000109677
          11    0.288987    0.289151 0.000100924
          12    0.289732    0.289199 0.000103491
          13    0.289678    0.289236 0.000101873
          14    0.288898    0.289212 9.74164e-05
          15    0.289316    0.289219 9.11682e-05
          16    0.288827    0.289194 8.86895e-05
          17    0.289123     0.28919 8.35722e-05
          18    0.289324    0.289198 7.92607e-05
          19    0.288968    0.289185 7.60045e-05
          20    0.289177    0.289185 7.22056e-05
          21    0.289636    0.289206 7.18952e-05
          22    0.289615    0.289225  7.0988e-05
          23    0.289072    0.289218 6.82137e-05
          24    0.289036    0.289211 6.57951e-05
          25    0.289537    0.289224 6.44421e-05
          26    0.289693    0.289242 6.44417e-05
          27    0.289237    0.289242 6.20552e-05
          28    0.290176    0.289275 6.82189e-05
          29    0.289247    0.289274 6.58735e-05
          30    0.289489    0.289281 6.40668e-05
          31    0.289558     0.28929 6.26199e-05
          32    0.289037    0.289282 6.11625e-05
          33    0.289684    0.289294 6.05104e-05
          34    0.289304    0.289295 5.87313e-05
          35    0.289571    0.289303 5.75795e-05
          36    0.289033    0.289295 5.64645e-05
          37    0.288675    0.289278 5.73709e-05
          38    0.289629    0.289288 5.65986e-05
          39    0.289852    0.289302 5.69702e-05
          40     0.28944    0.289306 5.56496e-05
          41    0.289445    0.289309 5.43966e-05
          42    0.288853    0.289298 5.41741e-05
          43    0.289307    0.289298 5.29146e-05
          44    0.289182    0.289296 5.17782e-05
          45    0.289163    0.289293 5.07114e-05
          46    0.289204    0.289291 4.96453e-05
          47    0.289207    0.289289 4.86211e-05
          48    0.289836      0.2893 4.89242e-05
          49    0.289168    0.289298 4.80008e-05
          50    0.289478    0.289301 4.71768e-05
