#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.292688    0.292688           0
           2    0.293068    0.292878 0.000134414
           3    0.291174     0.29231 0.000472447
           4    0.291979    0.292227 0.000361514
           5    0.295813    0.292945 0.000703669
           6    0.292915     0.29294 0.000586409
           7    0.290857    0.292642 0.000573175
           8    0.291091    0.292448 0.000533325
           9    0.291768    0.292373 0.000479392
          10    0.289031    0.292038 0.000535375
          11    0.284862    0.291386 0.000789805
          12    0.287881    0.291094  0.00077613
          13    0.294407    0.291349 0.000757123
          14    0.291075    0.291329 0.000703296
          15    0.293208    0.291454 0.000667465
          16    0.293058    0.291555 0.000633225
          17    0.298338    0.291954 0.000710667
          18    0.285337    0.291586 0.000760337
          19    0.294998    0.291766 0.000741218
          20     0.29687    0.292021 0.000746802
          21    0.295573     0.29219 0.000730149
          22    0.286543    0.291933 0.000740699
          23    0.288167     0.29177 0.000726366
          24    0.294445    0.291881 0.000704602
          25     0.29708    0.292089 0.000706443
          26    0.289838    0.292002 0.000684556
          27    0.289237      0.2919 0.000666818
          28    0.293773    0.291967 0.000646349
          29    0.293142    0.292007 0.000625329
          30    0.289945    0.291939 0.000608253
          31    0.289864    0.291872 0.000592303
          32     0.28897    0.291781 0.000580693
          33    0.289091      0.2917  0.00056879
          34    0.292067     0.29171 0.000552164
          35    0.292813    0.291742 0.000537285
          36    0.292135    0.291753 0.000522472
          37    0.293041    0.291788  0.00050951
          38    0.287288    0.291669 0.000509676
          39    0.289898    0.291624 0.000498626
          40    0.293864     0.29168 0.000489296
          41    0.289012    0.291615 0.000481668
          42    0.284172    0.291438 0.000501737
          43    0.291391    0.291436  0.00049007
          44    0.288877    0.291378 0.000482372
          45    0.294353    0.291444 0.000476161
          46    0.294065    0.291501 0.000469205
          47    0.293043    0.291534 0.000460367
          48    0.287178    0.291443 0.000459633
          49    0.283797    0.291287 0.000476004
          50    0.290631    0.291274 0.000466665
