#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1  -0.0004582  -0.0004582           0
           2 -0.00044586 -0.00045203 4.36285e-06
           3  0.00121236 0.000102767 0.000452999
           4  -0.0007989 -0.00012265 0.000391841
           5  -0.0010879  -0.0003157 0.000357882
           6 -0.00061876 -0.00036621 0.000301778
           7 -0.00031508-0.000358906 0.000258756
           8 -0.00083314-0.000418185 0.000233103
           9  -0.0008028 -0.00046092 0.000211083
          10  0.00016058 -0.00039877 0.000198914
          11  0.00037332 -0.00032858 0.000192818
          12  0.00063428-0.000248342 0.000192723
          13  -0.0013043-0.000329569 0.000194263
          14 -0.00060114-0.000348967 0.000181353
          15 -0.00068132-0.000371124 0.000170611
          16 -0.00037254-0.000371212 0.000159948
          17  -0.0003287-0.000368712 0.000150558
          18  0.00037974-0.000327131 0.000147824
          19 -0.00043586-0.000332854 0.000140155
          20 -0.00020248-0.000326335 0.000133299
          21  -0.0014304 -0.00037891 0.000136927
          22 -0.00132804-0.000422052 0.000137332
          23  0.00073384-0.000371796 0.000140255
          24 -0.00010634-0.000360735 0.000134847
          25  -0.0010571 -0.00038859 0.000132298
          26 -0.00068088-0.000399832 0.000127687
          27  0.00059612-0.000362944 0.000128175
          28   0.0005768-0.000329382 0.000127916
          29 -0.00051002-0.000335611 0.000123657
          30 -0.00055384-0.000342885 0.000119749
          31  0.00065342-0.000310746 0.000120121
          32  0.00032334-0.000290931  0.00011799
          33  -0.0007517-0.000304894 0.000115238
          34 -0.00031772-0.000305271 0.000111849
          35 -0.00033548-0.000306134 0.000108657
          36  0.00019706-0.000292157 0.000106534
          37   0.0007287-0.000264566 0.000107168
          38  0.00094312-0.000232785 0.000108958
          39  -0.0002666-0.000233652 0.000106168
          40  -0.0007352 -0.00024619 0.000104252
          41 -0.00085482-0.000261035  0.00010276
          42  0.00037796-0.000245821 0.000101434
          43   -3.64e-05-0.000240951 9.91915e-05
          44   0.0001608 -0.00023182 9.73565e-05
          45  0.00125394-0.000198803 0.000100636
          46 -0.00029606-0.000200917 9.84705e-05
          47  0.00049268 -0.00018616 9.74749e-05
          48 -0.00011554-0.000184689 9.54553e-05
          49   -2.65e-05 -0.00018146 9.35618e-05
          50  -0.0005246-0.000188323 9.19419e-05
