#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1 -0.00030052 -0.00030052           0
           2  0.00020682  -4.685e-05 0.000179372
           3  0.00101202 0.000306107 0.000312013
           4 -0.00083578  2.0635e-05 0.000340413
           5 -0.00109174 -0.00020184 0.000337283
           6 -0.00055048-0.000259947 0.000286031
           7 -0.00029122-0.000264414 0.000245204
           8  -4.592e-05-0.000237103 0.000216069
           9  -0.0003898-0.000254069 0.000192727
          10  -6.534e-05-0.000235196 0.000174376
          11   8.802e-05-0.000205813  0.00016098
          12   0.0003799-0.000157003 0.000154788
          13 -0.00101486-0.000222992 0.000156315
          14 -0.00041788-0.000236913 0.000145769
          15  0.00012566-0.000212741  0.00013804
          16 -0.00086012-0.000253203 0.000135213
          17  0.00022272-0.000225207 0.000130125
          18  0.00034612-0.000193467 0.000126708
          19  0.00045272-0.000159457  0.00012452
          20 -0.00080688-0.000191828 0.000122429
          21 -0.00091822-0.000226418 0.000121387
          22 -0.00118378-0.000269935 0.000123423
          23  0.00059554-0.000232305  0.00012366
          24   3.454e-05-0.000221187 0.000119007
          25 -0.00069548-0.000240158 0.000115749
          26 -0.00045136-0.000248282 0.000111582
          27  0.00051636-0.000219961 0.000110985
          28  0.00021808-0.000204317 0.000108118
          29 -0.00044498-0.000212616 0.000104708
          30  -0.0003394-0.000216842 0.000101303
          31   1.138e-05 -0.00020948  9.8302e-05
          32  0.00060872-0.000183911 9.84992e-05
          33 -0.00050654-0.000193688 9.59984e-05
          34 -0.00017338-0.000193091 9.31768e-05
          35 -0.00018944-0.000192986 9.05146e-05
          36   0.0006575-0.000169362 9.10312e-05
          37   0.0003941-0.000154133 8.98357e-05
          38   0.0011367-0.000120164  9.3674e-05
          39 -0.00060424-0.000132576 9.20908e-05
          40 -0.00066728-0.000145944 9.07535e-05
          41 -0.00077448-0.000161274 8.98255e-05
          42  0.00059696 -0.00014322 8.94826e-05
          43 -0.00052206-0.000152031 8.78342e-05
          44   5.962e-05 -0.00014722 8.59696e-05
          45   0.0011175-0.000119116  8.8534e-05
          46 -0.00020126-0.000120901 8.66274e-05
          47  -1.152e-05-0.000118574 8.48155e-05
          48   -5.47e-05-0.000117243  8.3059e-05
          49 -0.00010582 -0.00011701 8.13642e-05
          50 -0.00016398 -0.00011795 7.97424e-05
