#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1 -0.00132954 -0.00132954           0
           2 -0.00064524 -0.00098739 0.000241937
           3   0.0010614 -0.00030446 0.000580469
           4 -0.00035786 -0.00031781 0.000435505
           5 -0.00133384-0.000521016 0.000392962
           6 -0.00110886 -0.00061899 0.000339463
           7 -0.00041314-0.000589583 0.000292239
           8 -0.00081414-0.000617653 0.000257054
           9 -0.00048602-0.000603027 0.000228908
          10 -0.00023802-0.000566526 0.000208907
          11  0.00075112 -0.00044674 0.000221612
          12  0.00058058 -0.00036113 0.000219057
          13 -0.00120274-0.000425869 0.000211557
          14 -0.00018648 -0.00040877 0.000197136
          15 -0.00079376-0.000434436 0.000185656
          16 -0.00018798-0.000419033 0.000174691
          17 -0.00092976-0.000449075 0.000166978
          18  0.00052758-0.000394817 0.000166284
          19 -0.00070766-0.000411282 0.000158345
          20   1.346e-05-0.000390045 0.000151845
          21 -0.00140994-0.000438611 0.000152183
          22  -0.0023152-0.000523911 0.000167474
          23  0.00037174 -0.00048497 0.000164657
          24  0.00025268-0.000454234  0.00016064
          25 -0.00041798-0.000452784 0.000154221
          26 -0.00021618-0.000443684 0.000148557
          27  0.00057608-0.000405915 0.000147778
          28  0.00069862-0.000366467 0.000147672
          29 -0.00045876 -0.00036965 0.000142614
          30 -0.00056866-0.000376283 0.000138014
          31  0.00075982-0.000339635 0.000138342
          32  0.00066332-0.000308293 0.000137524
          33 -0.00064052 -0.00031836 0.000133724
          34 -0.00037184-0.000319933 0.000129801
          35  -0.0008935-0.000336321 0.000127122
          36  0.00055596-0.000311535 0.000125984
          37  0.00119918-0.000270705 0.000129026
          38  0.00123978-0.000230955 0.000131611
          39  -0.0006144-0.000240787 0.000128603
          40 -0.00096566-0.000258909 0.000126659
          41 -0.00090944-0.000274776 0.000124559
          42   0.0003731 -0.00025935 0.000122545
          43  0.00036552-0.000244818 0.000120554
          44   1.506e-05-0.000238912 0.000117958
          45  0.00078352-0.000216191 0.000117505
          46 -0.00041096-0.000220425 0.000115027
          47   1.774e-05-0.000215358 0.000112691
          48  -0.0008621-0.000228832 0.000111146
          49  0.00018082-0.000220471 0.000109191
          50 -0.00038504-0.000223763 0.000107057
