#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.583384    0.583384           0
           2    0.583682    0.583533  0.00010538
           3    0.584065     0.58371 0.000161031
           4    0.583779    0.583727 0.000121682
           5    0.583572    0.583696  0.00010123
           6    0.583961     0.58374 9.34922e-05
           7    0.583823    0.583752 8.08848e-05
           8    0.583339    0.583701 8.56694e-05
           9    0.583446    0.583672 8.06959e-05
          10    0.583866    0.583692 7.49145e-05
          11    0.584548    0.583769 0.000100743
          12    0.584647    0.583843 0.000115893
          13    0.584174    0.583868 0.000109744
          14    0.584209    0.583892 0.000104575
          15    0.583659    0.583877 9.87515e-05
          16    0.584368    0.583908 9.72276e-05
          17     0.58412     0.58392 9.23089e-05
          18    0.583931    0.583921 8.71825e-05
          19    0.582931    0.583869 9.69083e-05
          20    0.583928    0.583872 9.21081e-05
          21    0.583723    0.583865  8.7992e-05
          22    0.582871    0.583819 9.48752e-05
          23    0.584575    0.583852 9.62749e-05
          24    0.583371    0.583832  9.4325e-05
          25    0.583958    0.583837  9.0687e-05
          26     0.58399    0.583843 8.73884e-05
          27    0.584511    0.583868 8.75836e-05
          28    0.584399    0.583887 8.64888e-05
          29    0.584129    0.583895 8.39086e-05
          30    0.583656    0.583887 8.14881e-05
          31     0.58539    0.583936 9.21587e-05
          32    0.584465    0.583952  9.0751e-05
          33    0.584152    0.583958 8.82023e-05
          34    0.583678     0.58395 8.59921e-05
          35    0.584251    0.583959 8.39641e-05
          36    0.584172    0.583965 8.18401e-05
          37    0.585346    0.584002 8.77273e-05
          38    0.584651    0.584019 8.70636e-05
          39     0.58283    0.583988 9.00111e-05
          40    0.584033     0.58399 8.77677e-05
          41    0.583268    0.583972 8.73743e-05
          42    0.584933    0.583995 8.82388e-05
          43    0.583844    0.583991 8.62568e-05
          44     0.58391    0.583989 8.43164e-05
          45    0.584643    0.584004 8.36838e-05
          46    0.584258     0.58401 8.20462e-05
          47    0.583077     0.58399 8.26643e-05
          48    0.583635    0.583982 8.12715e-05
          49    0.584083    0.583984 7.96386e-05
          50    0.583514    0.583975 7.86005e-05
