#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1  -0.0006813  -0.0006813           0
           2   9.242e-05 -0.00029444 0.000273551
           3 -0.00092422-0.000504367 0.000250275
           4  0.00023478 -0.00031958 0.000246664
           5   0.0003018-0.000195304 0.000226484
           6   0.0001339-0.000140437  0.00019527
           7  0.00050804-4.77971e-05  0.00018807
           8 -0.00018288-6.46825e-05 0.000165317
           9  -0.0001428-7.33622e-05 0.000147176
          10 -0.00041494 -0.00010752 0.000136365
          11   0.0002986   -7.06e-05 0.000128869
          12  0.00029754-3.99217e-05 0.000121727
          13 -0.00074552-9.41985e-05 0.000123874
          14  0.00043274  -5.656e-05 0.000120609
          15 -0.00092122-0.000114204  0.00012559
          16 -0.00060412-0.000144824 0.000121416
          17 -0.00014364-0.000144754 0.000114274
          18 -0.00032332-0.000154674 0.000108355
          19 -0.00019448-0.000156769 0.000102673
          20 -0.00051018 -0.00017444 9.90479e-05
          21 -0.00039368 -0.00018488   9.488e-05
          22 -0.00091232-0.000217945 9.61564e-05
          23   0.0005041-0.000186552  9.6965e-05
          24 -0.00057192-0.000202609 9.42449e-05
          25 -0.00045722-0.000212794 9.10237e-05
          26 -0.00014172 -0.00021006 8.75639e-05
          27  0.00020126-0.000194826 8.56357e-05
          28  0.00037046-0.000174637 8.49237e-05
          29 -0.00049586-0.000185714 8.27145e-05
          30  -2.548e-05-0.000180373 8.01296e-05
          31 -0.00044784-0.000189001 7.80079e-05
          32  0.00142238-0.000138645 9.03731e-05
          33  0.00091004-0.000106867 9.30542e-05
          34   8.208e-05-0.000101309 9.04831e-05
          35  -6.504e-05-0.000100273 8.79038e-05
          36   0.0002446-9.06933e-05 8.59824e-05
          37 -0.00013632-9.19265e-05 8.36674e-05
          38   -0.000222-9.53495e-05 8.15356e-05
          39  0.00097538-6.78949e-05   8.394e-05
          40  0.00045766 -5.4756e-05 8.28635e-05
          41  0.00039574-4.37683e-05 8.15676e-05
          42 -0.00038866  -5.198e-05 8.00378e-05
          43  -8.084e-05-5.26512e-05 7.81793e-05
          44 -0.00092702-7.25232e-05 7.88877e-05
          45 -0.00048652-8.17231e-05 7.76692e-05
          46  0.00032528-7.28752e-05  7.6483e-05
          47   1.356e-05-7.10362e-05 7.48778e-05
          48 -0.00123442-9.52733e-05 7.71409e-05
          49  0.00021296-8.89829e-05 7.58226e-05
          50 -0.00058858-9.89748e-05 7.49617e-05
