#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         442 -0.00639666 -0.00239772  0.00162813
         443  -0.0375744 -0.00247713  0.00162639
         444  -0.0258408 -0.00252975  0.00162358
         445  -0.0204245 -0.00256996  0.00162043
         446  -0.0695976 -0.00272025  0.00162375
         447  0.00759724 -0.00269717  0.00162028
         448 -0.00824742 -0.00270956  0.00161671
         449  -0.0639134 -0.00284587  0.00161885
         450  0.00313578 -0.00283258   0.0016153
         451    0.022278  -0.0027769  0.00161268
         452   -0.025125 -0.00282634  0.00160987
         453  -0.0066074 -0.00283469  0.00160634
         454  -0.0134159 -0.00285799  0.00160297
         455   0.0333226 -0.00277848  0.00160142
         456  -0.0392422 -0.00285844   0.0015999
         457   0.0283006 -0.00279026  0.00159785
         458   0.0293932 -0.00271999  0.00159591
         459   0.0226221 -0.00266478  0.00159339
         460  -0.0104807 -0.00268177  0.00159001
         461  -0.0111152 -0.00270006  0.00158667
         462   0.0202719 -0.00265034  0.00158401
         463  -0.0122652 -0.00267111  0.00158073
         464  0.00184088 -0.00266138  0.00157735
         465  -0.0773931  -0.0028221  0.00158213
         466   0.0055821 -0.00280406  0.00157883
         467 -0.00913494 -0.00281762  0.00157551
         468  -0.0445117 -0.00290671  0.00157466
         469  0.00105062 -0.00289827  0.00157133
         470 -0.00898854 -0.00291123  0.00156804
         471   -0.013688 -0.00293411  0.00156488
         472   0.0367894 -0.00284995  0.00156382
         473  0.00454904 -0.00283431  0.00156059
         474  -0.0753379 -0.00298727  0.00156478
         475   0.0056764 -0.00296903  0.00156159
         476 -0.00561942  -0.0029746  0.00155832
         477  -0.0181606 -0.00300643  0.00155538
         478  0.00072946 -0.00299862  0.00155214
         479   0.0252191 -0.00293971  0.00155002
         480  -0.0136665 -0.00296205  0.00154695
         481  -0.0221698 -0.00300199  0.00154425
         482   0.0491746 -0.00289374  0.00154484
         483  -0.0417623 -0.00297421  0.00154373
         484   -0.063963 -0.00310022  0.00154568
         485  0.00948248 -0.00307428  0.00154271
         486   0.0684226 -0.00292716  0.00154653
         487 -0.00550736 -0.00293246  0.00154337
         488   0.0397009  -0.0028451  0.00154268
         489  -0.0534482 -0.00294858  0.00154299
         490 -0.00493408 -0.00295263  0.00153984
         491  -0.0634096 -0.00307576  0.00154162
         492  -0.0412958 -0.00315345  0.00154045
         493 -0.00015232 -0.00314736  0.00153733
         494  -0.0216951  -0.0031849  0.00153468
         495   0.0409961 -0.00309565  0.00153417
         496  -0.0150206 -0.00311969  0.00153127
         497  0.00871334 -0.00309588  0.00152837
         498  -0.0223778  -0.0031346  0.00152579
         499   0.0721373 -0.00298376  0.00153017
         500  -0.0158819 -0.00300955  0.00152733
