#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         336    0.893061     0.88726 0.000358883
         337    0.890733    0.887271 0.000357966
         338    0.894477    0.887292 0.000357541
         339    0.883236     0.88728 0.000356687
         340     0.88163    0.887263 0.000356025
         341    0.895283    0.887287 0.000355757
         342    0.876787    0.887256 0.000356039
         343    0.894866    0.887278 0.000355691
         344    0.889519    0.887285 0.000354717
         345    0.888194    0.887288 0.000353698
         346    0.878808    0.887263 0.000353524
         347    0.882545    0.887249 0.000352767
         348    0.873982    0.887211 0.000353807
         349    0.890106     0.88722  0.00035289
         350    0.882459    0.887206 0.000352144
         351    0.889985    0.887214  0.00035123
         352    0.889367     0.88722 0.000350285
         353    0.890753     0.88723 0.000349436
         354    0.896428    0.887256 0.000349414
         355    0.879911    0.887235 0.000349041
         356     0.88951    0.887242 0.000348119
         357    0.869941    0.887193 0.000350501
         358    0.893233     0.88721 0.000349928
         359    0.895548    0.887233 0.000349723
         360    0.894037    0.887252 0.000349262
         361    0.891111    0.887263 0.000348458
         362    0.890958    0.887273 0.000347645
         363    0.889378    0.887279 0.000346736
         364     0.88898    0.887284 0.000345814
         365     0.88641    0.887281 0.000344875
         366    0.892917    0.887297 0.000344277
         367    0.886109    0.887293 0.000343354
         368    0.878433    0.887269 0.000343264
         369    0.877206    0.887242 0.000343415
         370     0.88919    0.887247 0.000342528
         371    0.881384    0.887232 0.000341969
         372    0.873721    0.887195 0.000342973
         373    0.893794    0.887213 0.000342509
         374    0.876491    0.887184 0.000342791
         375    0.892586    0.887199 0.000342179
         376    0.888694    0.887203 0.000341292
         377    0.880148    0.887184   0.0003409
         378    0.892102    0.887197 0.000340246
         379    0.878818    0.887175 0.000340066
         380    0.893378    0.887191 0.000339563
         381    0.892021    0.887204 0.000338908
         382    0.880628    0.887187 0.000338458
         383     0.87984    0.887167 0.000338117
         384    0.880912    0.887151 0.000337629
         385    0.893063    0.887166 0.000337101
         386    0.889567    0.887173 0.000336285
         387    0.896506    0.887197  0.00033628
         388    0.893966    0.887214 0.000335865
         389    0.887221    0.887214 0.000335002
         390    0.886233    0.887212 0.000334152
         391    0.871438    0.887171 0.000335724
         392    0.879943    0.887153 0.000335374
         393    0.881777    0.887139 0.000334799
         394    0.887257     0.88714  0.00033395
         395    0.888244    0.887142 0.000333116
         396    0.879286    0.887123 0.000332865
         397    0.885022    0.887117 0.000332069
         398    0.885585    0.887113 0.000331256
         399    0.887438    0.887114 0.000330427
         400    0.891791    0.887126 0.000329808
         401        0.88    0.887108 0.000329464
         402    0.886805    0.887107 0.000328645
         403     0.88726    0.887108  0.00032783
         404    0.896871    0.887132 0.000327908
         405    0.887875    0.887134 0.000327104
         406    0.887137    0.887134 0.000326298
         407    0.885962    0.887131 0.000325509
         408    0.885924    0.887128 0.000324724
         409    0.891538    0.887139  0.00032411
         410     0.89669    0.887162 0.000324155
         411    0.883485    0.887153  0.00032349
         412     0.89325    0.887168 0.000323043
         413    0.895967    0.887189 0.000322963
         414    0.879015    0.887169 0.000322786
         415    0.887321     0.88717 0.000322008
         416    0.885139    0.887165 0.000321271
         417    0.884143    0.887158 0.000320582
         418    0.884114     0.88715 0.000319898
         419     0.88463    0.887144 0.000319191
         420    0.880632    0.887129 0.000318807
         421    0.879863    0.887112 0.000318517
         422    0.887597    0.887113 0.000317764
         423    0.889192    0.887118 0.000317051
         424    0.898028    0.887143 0.000317346
         425    0.882057    0.887131 0.000316825
         426    0.885512    0.887128 0.000316104
         427    0.879238    0.887109 0.000315903
         428    0.877444    0.887087 0.000315971
         429    0.880991    0.887072 0.000315554
         430    0.891562    0.887083 0.000314993
         431    0.873206    0.887051 0.000315903
         432    0.894251    0.887067 0.000315611
         433    0.888651    0.887071 0.000314903
         434    0.883639    0.887063 0.000314277
         435    0.888878    0.887067 0.000313582
         436    0.883986     0.88706 0.000312943
         437     0.87971    0.887043 0.000312678
