#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         223 -0.00770108 -0.00237604   0.0017316
         224   0.0165798 -0.00229142  0.00172594
         225   0.0529819 -0.00204576  0.00173566
         226  -0.0177671 -0.00211532  0.00172938
         227 -0.00714696 -0.00213749   0.0017219
         228  -0.0319236 -0.00226813   0.0017193
         229  -0.0406509 -0.00243574  0.00171994
         230 -0.00466002 -0.00244541  0.00171249
         231 -0.00542886 -0.00245833  0.00170512
         232  0.00918166 -0.00240816  0.00169851
         233   0.0387799 -0.00223138   0.0017004
         234  -0.0146879 -0.00228462  0.00169396
         235  0.00188402 -0.00226688  0.00168685
         236   0.0009465 -0.00225326  0.00167975
         237   0.0350589 -0.00209583  0.00168003
         238    0.022078 -0.00199425  0.00167604
         239  -0.0232704 -0.00208328  0.00167139
         240  0.00573182 -0.00205071  0.00166474
         241   0.0268587 -0.00193076  0.00166215
         242  -0.0414891 -0.00209422   0.0016633
         243  -0.0216789 -0.00217482  0.00165841
         244   0.0128008 -0.00211344  0.00165274
         245  -0.0589466 -0.00234541   0.0016622
         246  -0.0372306 -0.00248722  0.00166148
         247   0.0144005 -0.00241885  0.00165616
         248  0.00976032 -0.00236974  0.00165021
         249  0.00546742 -0.00233827  0.00164388
         250 -0.00825634 -0.00236194  0.00163748
         251  -0.0237294 -0.00244707  0.00163316
         252   0.0391086 -0.00228217  0.00163499
         253    0.012359  -0.0022243  0.00162955
         254   -0.012467 -0.00226462  0.00162363
         255  -0.0167543 -0.00232144  0.00161826
         256  -0.0057321 -0.00233477  0.00161199
         257   0.0285016 -0.00221478  0.00161018
         258    0.012599 -0.00215736  0.00160496
         259  0.00044878  -0.0021473   0.0015988
         260   0.0271123 -0.00203476   0.0015966
         261   0.0101029 -0.00198826  0.00159116
         262  -0.0415943 -0.00213943  0.00159225
         263  0.00704048 -0.00210452  0.00158658
         264   0.0101408 -0.00205814  0.00158125
         265  0.00110758 -0.00204619  0.00157533
         266 -0.00139282 -0.00204374  0.00156941
         267  -0.0033523 -0.00204864  0.00156354
         268   0.0029656 -0.00202993  0.00155782
         269   0.0270529 -0.00192181  0.00155577
         270 -0.00347928 -0.00192758  0.00155002
         271   0.0192354 -0.00184949  0.00154627
         272   0.0185706 -0.00177441   0.0015424
         273  0.00991446  -0.0017316  0.00153735
         274   0.0300627 -0.00161556  0.00153611
         275 -0.00241898 -0.00161848  0.00153053
         276  -0.0525826 -0.00180313  0.00153608
         277  -0.0385229  -0.0019357  0.00153624
         278   0.0162868 -0.00187015  0.00153212
